Group,Y,X
0,50,149
0,39,222
0,58,184
0,47,208
0,45,270
0,33,323
0,91,401
0,175,469
0,204,468
0,105,96
0,129,111
0,88,118
0,87,246
0,149,190
0,137,222
0,135,279
0,141,265
0,153,333
0,182,385
0,202,397
0,250,438
0,241,451
0,353,477
0,422,384
0,400,348
0,428,306
0,68,408
0,39,360
0,192,276
0,199,321
0,210,345
0,276,457
0,303,379
0,327,350
0,339,329
0,361,394
0,428,417
0,460,298
0,439,284
0,441,198
0,404,178
0,427,151
0,329,173
0,262,155
0,227,155
0,273,268
0,268,228
0,313,263
0,280,320
0,411,117
0,354,93
0,369,102
0,335,42
0,247,87
0,257,30
0,226,27
0,170,53
0,469,245
