Group,Y,X
0,54,131
0,50,143
0,45,154
0,92,119
0,118,120
0,118,101
0,127,80
0,171,49
0,194,32
0,210,32
0,232,31
0,253,48
0,251,60
0,304,34
0,282,74
0,251,39
0,360,82
0,345,116
0,410,152
0,435,149
0,426,167
0,463,149
0,469,178
0,477,186
0,465,229
0,434,194
0,477,269
0,483,302
0,443,326
0,458,360
0,463,380
0,451,403
0,226,471
0,201,477
0,233,506
0,203,498
0,215,509
0,206,506
0,131,472
0,128,467
0,130,460
0,123,444
0,106,447
0,103,434
0,114,434
0,105,418
0,117,415
0,110,401
0,84,412
0,84,363
0,114,369
0,100,370
0,70,415
0,67,334
0,66,341
0,43,296
0,32,303
0,24,276
0,26,287
0,22,292
0,33,282
0,36,270
0,53,233
0,62,228
0,54,202
0,80,168
0,135,152
0,194,128
0,204,141
0,201,183
0,218,215
0,201,223
0,200,260
0,210,308
0,178,270
0,130,226
0,107,215
0,112,272
0,93,290
0,85,305
0,96,343
0,155,301
0,168,313
0,166,330
0,65,286
