Group,Y,X
0,199,45
0,231,42
0,248,70
0,251,85
0,263,98
0,291,45
0,291,90
0,288,100
0,306,88
0,314,92
0,326,55
0,334,81
0,352,84
0,359,95
0,370,116
0,407,66
0,423,106
0,419,118
0,428,120
0,449,174
0,459,183
0,426,176
0,445,196
0,431,209
0,427,215
0,438,227
0,428,233
0,457,240
0,379,150
0,378,166
0,371,166
0,369,176
0,357,172
0,353,169
0,356,156
0,356,149
0,340,130
0,333,129
0,315,114
0,308,143
0,326,145
0,329,161
0,261,144
0,211,122
0,207,114
0,190,114
0,190,132
0,209,148
0,181,152
0,180,160
0,168,156
0,166,173
0,162,181
0,154,191
0,163,205
0,166,213
0,181,210
0,204,213
0,109,161
0,120,184
0,101,184
0,95,206
0,117,228
0,100,235
0,89,242
0,115,264
0,132,258
0,74,282
0,85,325
0,111,306
0,102,389
0,105,418
0,125,394
0,135,422
0,144,411
0,138,370
0,151,361
0,147,332
0,147,318
0,161,281
0,179,277
0,191,299
0,166,341
0,174,359
0,171,372
0,163,379
0,153,388
0,161,388
0,187,385
0,199,380
0,212,373
0,231,394
0,231,405
0,240,424
0,223,441
0,191,413
0,174,463
0,189,479
0,197,476
0,222,468
0,213,485
0,260,479
0,206,226
0,206,244
0,202,256
0,211,265
0,218,256
0,225,234
0,233,233
0,243,234
0,242,253
0,235,263
0,240,275
0,233,283
0,213,292
0,226,318
0,242,354
0,246,368
0,259,347
0,268,370
0,282,384
0,272,391
0,276,411
0,293,390
0,304,389
0,303,404
0,331,398
0,364,401
0,365,407
0,363,415
0,379,379
0,384,386
0,399,362
0,433,378
0,452,331
0,452,341
0,436,322
0,424,305
0,416,332
0,400,332
0,398,318
0,390,312
0,387,319
0,387,343
0,369,363
0,364,366
0,358,369
0,347,340
0,341,351
0,331,359
0,320,359
0,316,356
0,326,340
0,312,345
0,305,346
0,297,357
0,289,352
0,289,330
0,311,321
0,351,301
0,326,296
0,383,286
0,393,286
0,399,289
0,417,278
0,439,275
0,446,265
0,437,252
0,429,255
0,425,249
0,417,254
0,408,246
0,408,233
0,388,238
0,388,257
0,380,254
0,372,255
0,358,265
0,355,241
0,372,220
0,376,214
0,370,206
0,358,206
0,354,212
0,332,220
0,325,210
0,317,205
0,306,207
0,299,187
0,298,236
0,295,275
0,261,279
0,277,294
0,333,270
0,333,257
0,299,294
0,317,268
0,286,297
0,332,309
0,334,287
0,244,335
0,277,334
