Group,Y,X
0,497,230
0,487,244
0,472,231
0,483,288
0,474,192
0,462,182
0,455,196
0,439,207
0,453,232
0,464,235
0,462,303
0,459,345
0,472,355
0,479,356
0,479,344
0,481,326
0,496,201
0,436,304
0,442,336
0,443,349
0,423,362
0,421,369
0,414,375
0,434,380
0,441,383
0,444,397
0,430,412
0,403,407
0,387,398
0,381,381
0,362,375
0,351,383
0,352,421
0,359,424
0,311,433
0,300,451
0,298,456
0,303,466
0,298,474
0,300,487
0,284,470
0,288,485
0,282,504
0,367,473
0,381,469
0,318,477
0,258,491
0,246,491
0,214,505
0,199,499
0,197,489
0,223,478
0,218,461
0,200,452
0,190,467
0,178,477
0,174,457
0,171,447
0,175,429
0,182,427
0,191,449
0,159,463
0,135,447
0,161,425
0,152,422
0,147,418
0,241,448
0,270,458
0,261,442
0,280,431
0,275,423
0,280,415
0,287,402
0,265,418
0,245,426
0,234,426
0,197,434
0,463,128
0,482,146
0,453,112
0,402,129
0,414,197
0,407,204
0,426,240
0,406,274
0,406,287
0,412,319
0,407,331
0,395,346
0,387,331
0,370,329
0,362,329
0,337,345
0,330,359
0,330,369
0,304,363
0,380,307
0,358,292
0,388,262
0,394,243
0,388,215
0,377,188
0,366,182
0,380,152
0,363,135
0,371,121
0,390,105
0,388,84
0,361,92
0,359,101
0,351,107
0,354,85
0,331,92
0,341,193
0,332,177
0,325,168
0,319,152
0,296,157
0,320,205
0,312,232
0,313,248
0,329,271
0,340,285
0,328,301
0,299,289
0,285,274
0,285,260
0,272,263
0,275,312
0,280,345
0,256,350
0,269,368
0,251,382
0,248,398
0,225,397
0,215,394
0,210,404
0,182,409
0,166,416
0,161,402
0,170,394
0,200,400
0,125,414
0,115,425
0,64,395
0,140,394
0,176,370
0,194,375
0,204,368
0,215,348
0,203,321
0,211,316
0,214,323
0,242,311
0,240,270
0,257,243
0,257,232
0,257,220
0,274,220
0,287,220
0,295,213
0,288,206
0,288,196
0,280,196
0,278,206
0,323,117
0,316,104
0,302,101
0,295,94
0,301,73
0,315,71
0,317,62
0,307,54
0,308,47
0,268,49
0,278,51
0,278,143
0,269,178
0,276,155
0,262,170
0,240,127
0,248,76
0,234,90
0,238,68
0,231,56
0,245,45
0,233,37
0,238,28
0,214,16
0,214,26
0,168,34
0,155,53
0,135,46
0,129,63
0,195,65
0,209,74
0,202,105
0,212,166
0,213,193
0,222,204
0,211,205
0,215,216
0,228,225
0,213,244
0,182,253
0,185,260
0,207,282
0,175,292
0,177,315
0,178,329
0,159,322
0,156,329
0,146,352
0,133,360
0,135,378
0,115,338
0,95,343
0,97,358
0,46,339
0,23,339
0,48,324
0,29,317
0,17,294
0,111,290
0,117,294
0,105,251
0,109,255
0,110,266
0,119,246
0,152,277
0,133,285
0,154,263
0,174,239
0,185,172
0,150,195
0,109,355
0,83,250
0,72,256
0,40,253
0,29,259
0,31,240
0,30,230
0,37,227
0,28,209
0,36,187
0,51,195
0,41,168
0,47,161
0,84,178
0,88,200
0,67,223
0,69,241
0,60,246
0,48,288
0,50,222
0,91,155
0,65,128
0,70,128
0,79,126
0,75,137
0,83,102
0,96,112
0,120,111
0,122,91
0,140,82
0,144,88
0,167,109
0,178,90
0,179,141
0,190,108
0,152,116
0,153,136
0,140,138
0,130,135
0,109,135
0,104,147
0,146,151
0,139,161
0,149,162
0,165,160
0,177,162
0,167,174
0,321,33
0,446,97
