Group,Y,X
0,39,279
0,65,281
0,71,317
0,37,254
0,95,383
0,137,337
0,144,344
0,118,387
0,212,358
0,242,347
0,198,172
0,212,198
0,200,204
0,244,146
0,228,130
0,251,94
0,263,119
0,329,85
0,335,107
0,360,74
0,371,42
0,448,136
0,384,179
0,397,230
0,410,218
0,337,264
0,323,263
0,308,306
0,355,374
0,463,327
0,423,326
0,359,316
0,296,460
0,299,467
0,251,400
0,230,415
0,181,457
0,120,108
0,196,71
0,142,169
0,169,118
0,145,255
0,123,205
0,94,202
0,113,232
0,78,106
0,158,49
0,160,68
0,394,255
0,454,240
0,352,198
0,315,195
0,101,307
0,158,380
0,314,26
0,221,21
0,215,54
0,139,454
0,36,191
0,326,291
0,33,331
