Group,Y,X
0,107,84
0,237,82
0,266,93
0,278,97
0,239,150
0,239,160
0,284,165
0,337,145
0,330,158
0,374,65
0,373,79
0,404,161
0,421,112
0,446,163
0,471,207
0,434,249
0,416,321
0,423,329
0,448,356
0,433,362
0,386,327
0,401,256
0,365,298
0,340,277
0,316,281
0,293,201
0,243,240
0,288,311
0,336,436
0,287,474
0,287,453
0,219,461
0,225,477
0,194,461
0,194,474
0,208,447
0,192,434
0,128,457
0,116,442
0,80,382
0,173,404
0,210,387
0,186,373
0,145,385
0,121,344
0,145,290
0,186,287
0,206,264
0,190,265
0,244,289
0,212,163
0,171,163
0,173,216
0,146,218
0,155,248
0,109,272
0,116,219
0,139,147
0,127,123
0,95,170
0,66,198
0,67,152
0,16,277
0,227,116
0,253,114
0,456,105
0,26,189
