Group,Y,X
0,22,228
0,21,254
0,39,191
0,36,177
0,46,174
0,48,186
0,69,127
0,71,118
0,84,110
0,64,233
0,59,315
0,88,288
0,104,224
0,122,172
0,120,129
0,138,112
0,196,87
0,169,38
0,253,86
0,176,126
0,195,142
0,171,155
0,175,192
0,142,221
0,133,231
0,140,257
0,162,241
0,143,288
0,151,301
0,133,306
0,116,339
0,103,360
0,34,317
0,34,324
0,36,340
0,52,357
0,62,393
0,74,407
0,101,434
0,119,457
0,157,469
0,108,417
0,126,375
0,165,400
0,162,419
0,193,399
0,213,479
0,225,485
0,235,486
0,257,468
0,292,485
0,303,402
0,316,413
0,342,403
0,335,369
0,369,319
0,418,340
0,443,315
0,460,310
0,452,200
0,473,198
0,427,219
0,403,162
0,401,75
0,412,94
0,350,135
0,350,146
0,361,161
0,355,159
0,352,168
0,336,173
0,347,183
0,48,154
0,318,40
0,291,20
0,311,22
0,361,48
0,337,40
0,329,39
0,314,156
0,289,170
0,307,185
0,320,203
0,350,200
0,334,223
0,331,238
0,334,325
0,321,306
0,305,326
0,256,374
0,259,317
0,299,273
0,288,266
0,286,284
0,284,244
0,273,202
0,268,211
0,247,218
0,213,190
0,250,172
0,207,211
0,190,208
0,202,227
0,232,248
0,262,248
0,259,262
0,260,278
0,174,279
0,206,285
0,216,309
0,204,306
0,204,316
0,184,334
0,193,340
0,162,339
0,148,329
