Group,Y,X
0,67,109
0,82,98
0,139,51
0,201,73
0,168,140
0,183,220
0,239,274
0,281,258
0,287,217
0,355,169
0,433,160
0,446,194
0,440,219
0,435,283
0,427,305
0,423,325
0,390,290
0,327,243
0,322,283
0,377,327
0,403,361
0,455,386
0,407,419
0,370,433
0,348,401
0,334,363
0,299,324
0,258,362
0,239,392
0,202,375
0,197,350
0,173,369
0,74,281
0,38,250
0,19,238
0,35,329
0,48,361
0,74,401
0,97,440
0,173,398
0,177,431
0,157,446
0,175,456
0,197,470
0,208,472
0,209,448
0,223,428
0,241,426
0,256,463
0,256,476
0,285,450
0,315,426
0,334,427
0,390,462
0,92,84
