Group,Y,X
0,449,165
0,426,163
0,398,156
0,387,150
0,451,218
0,443,228
0,438,252
0,436,306
0,437,333
0,446,350
0,412,343
0,420,358
0,411,305
0,396,303
0,403,242
0,382,233
0,385,250
0,372,275
0,362,271
0,383,293
0,365,290
0,347,308
0,347,326
0,336,336
0,324,349
0,343,363
0,358,377
0,328,382
0,334,391
0,348,398
0,361,391
0,373,380
0,378,356
0,385,347
0,391,374
0,388,404
0,369,408
0,362,426
0,355,449
0,333,442
0,340,490
0,280,478
0,285,447
0,271,436
0,264,479
0,316,401
0,360,328
0,371,346
0,376,250
0,369,243
0,364,222
0,373,207
0,374,216
0,374,216
0,355,182
0,364,183
0,340,190
0,331,202
0,326,188
0,313,200
0,308,182
0,319,178
0,303,189
0,329,234
0,310,229
0,319,239
0,328,275
0,341,276
0,346,225
0,354,208
0,366,194
0,350,216
0,313,287
0,323,298
0,306,304
0,300,315
0,300,331
0,286,338
0,276,338
0,264,343
0,273,352
0,247,396
0,239,396
0,238,402
0,240,409
0,245,429
0,255,411
0,225,414
0,207,437
0,195,454
0,184,452
0,196,406
0,204,414
0,223,380
0,224,398
0,218,388
0,217,379
0,217,370
0,185,401
0,336,226
0,294,248
0,289,248
0,292,262
0,292,272
0,282,290
0,257,280
0,257,253
0,283,126
0,271,116
0,249,112
0,251,121
0,265,133
0,274,152
0,266,152
0,263,158
0,272,164
0,266,168
0,267,182
0,267,191
0,281,179
0,278,194
0,283,199
0,291,206
0,179,66
0,178,92
0,159,103
0,108,111
0,130,129
0,129,145
0,111,149
0,132,171
0,138,158
0,142,176
0,139,186
0,164,151
0,180,129
0,229,137
0,234,160
0,231,168
0,222,156
0,193,138
0,191,153
0,184,167
0,175,170
0,186,179
0,192,191
0,166,200
0,147,211
0,176,204
0,225,188
0,219,193
0,238,191
0,263,208
0,261,218
0,199,260
0,199,260
0,185,262
0,155,227
0,136,208
0,139,225
0,115,231
0,96,257
0,56,231
0,35,229
0,41,253
0,28,281
0,30,307
0,68,306
0,69,326
0,87,343
0,89,313
0,99,329
0,103,313
0,101,298
0,109,255
0,116,271
0,122,258
0,134,262
0,144,260
0,148,251
0,143,276
0,130,279
0,130,287
0,123,303
0,124,312
0,139,332
0,126,341
0,101,365
0,92,389
0,109,409
0,119,430
0,145,389
0,153,386
0,160,378
0,163,365
0,173,370
0,185,359
0,175,330
0,164,324
0,170,299
0,167,288
0,174,280
0,165,269
0,184,304
0,186,324
0,197,331
0,191,342
0,245,205
0,231,248
0,235,259
0,229,266
0,225,308
0,206,303
0,223,297
0,243,247
0,171,258
0,104,349
