Group,Y,X
0,27,186
0,24,232
0,21,249
0,10,258
0,24,259
0,25,298
0,21,307
0,28,307
0,28,330
0,46,319
0,50,350
0,44,356
0,31,352
0,77,401
0,67,378
0,74,409
0,78,418
0,85,408
0,88,432
0,90,425
0,95,437
0,109,440
0,98,445
0,110,431
0,99,416
0,99,410
0,106,411
0,52,291
0,140,47
0,130,80
0,142,85
0,104,96
0,103,138
0,90,158
0,103,157
0,42,203
0,57,201
0,57,227
0,50,248
0,58,269
0,72,263
0,60,242
0,79,204
0,90,200
0,96,267
0,86,298
0,82,327
0,114,376
0,117,449
0,125,457
0,141,455
0,192,382
0,186,393
0,178,410
0,156,405
0,159,386
0,145,377
0,147,383
0,129,386
0,114,393
0,122,402
0,123,409
0,133,409
0,135,417
0,153,451
0,179,457
0,184,452
0,191,443
0,168,467
0,187,483
0,146,466
0,205,426
0,216,425
0,220,441
0,221,454
0,237,484
0,251,480
0,263,472
0,273,462
0,280,464
0,279,483
0,269,506
0,194,497
0,292,460
0,313,463
0,296,485
0,316,501
0,363,470
0,332,480
0,353,490
0,331,459
0,365,453
0,387,447
0,394,446
0,387,455
0,292,449
0,308,443
0,319,431
0,321,436
0,331,418
0,337,429
0,341,404
0,358,408
0,365,414
0,393,432
0,359,386
0,359,379
0,393,408
0,393,398
0,373,387
0,373,396
0,382,369
0,398,381
0,129,355
0,154,348
0,150,368
0,162,357
0,169,347
0,123,343
0,110,333
0,94,306
0,96,312
0,105,314
0,153,321
0,165,304
0,144,309
0,221,398
0,192,313
0,213,310
0,202,325
0,184,327
0,194,349
0,206,354
0,223,337
0,229,355
0,225,368
0,246,380
0,240,423
0,253,442
0,252,415
0,265,417
0,258,432
0,277,414
0,297,420
0,305,419
0,303,400
0,307,395
0,288,390
0,285,394
0,278,380
0,269,382
0,264,380
0,294,338
0,302,359
0,321,370
0,328,348
0,336,363
0,337,375
0,348,359
0,351,370
0,276,366
0,255,371
0,247,403
0,238,342
0,232,317
0,242,325
0,220,304
0,113,288
0,124,286
0,139,281
0,155,274
0,144,255
0,103,251
0,106,256
0,106,267
0,76,305
0,277,310
0,304,296
0,314,289
0,319,307
0,308,310
0,312,327
0,321,334
0,363,350
0,367,346
0,375,334
0,363,330
0,394,343
0,447,373
0,450,365
0,459,386
0,469,369
0,455,350
0,444,344
0,461,340
0,438,315
0,457,292
0,461,295
0,467,303
0,484,318
0,462,262
0,455,267
0,434,260
0,469,273
0,484,251
0,478,263
0,465,231
0,460,219
0,448,242
0,430,224
0,413,221
0,407,230
0,417,239
0,388,228
0,385,245
0,398,249
0,394,244
0,396,270
0,397,281
0,380,286
0,376,307
0,332,291
0,360,272
0,355,258
0,344,263
0,345,241
0,337,223
0,330,242
0,313,272
0,272,268
0,269,274
0,279,265
0,291,267
0,299,272
0,251,273
0,234,266
0,220,263
0,209,274
0,443,196
0,452,182
0,433,198
0,393,193
0,350,185
0,350,194
0,297,241
0,294,256
0,270,250
0,282,226
0,236,231
0,246,245
0,259,205
0,266,199
0,266,192
0,232,200
0,225,202
0,213,215
0,193,209
0,174,227
0,179,242
0,170,256
0,161,259
0,105,222
0,124,228
0,127,222
0,126,213
0,155,201
0,162,214
0,158,189
0,168,189
0,195,186
0,181,167
0,176,172
0,158,168
0,122,168
0,125,169
0,100,171
0,101,180
0,97,190
0,104,188
0,132,197
0,89,147
0,50,163
0,118,121
0,124,137
0,132,136
0,132,156
0,151,150
0,152,135
0,153,90
0,153,98
0,157,109
0,153,78
0,160,30
0,210,16
0,165,44
0,167,66
0,180,59
0,169,81
0,177,90
0,188,121
0,185,137
0,199,150
0,205,141
0,201,109
0,198,98
0,201,71
0,192,58
0,225,35
0,238,40
0,218,72
0,235,95
0,247,117
0,261,110
0,264,131
0,264,149
0,260,159
0,272,130
0,278,139
0,291,141
0,293,151
0,300,175
0,284,196
0,452,134
0,446,162
0,437,144
0,423,159
0,420,167
0,393,165
0,388,175
0,268,99
0,279,100
0,301,127
0,314,127
0,329,145
0,340,158
0,348,159
0,355,165
0,378,145
0,430,114
0,422,124
0,413,119
0,409,128
0,447,122
0,442,184
0,394,106
0,383,102
0,382,89
0,342,34
0,348,40
0,362,72
0,381,74
0,264,27
0,264,37
0,272,51
0,267,59
0,257,63
0,255,71
0,288,62
0,288,49
0,319,68
0,330,52
0,338,65
0,321,83
0,317,94
0,337,115
0,341,122
0,344,101
0,350,109
0,372,110
0,377,113
0,384,116
0,391,148
0,421,199
0,315,157
0,308,166
0,328,181
0,292,22
0,296,505
