Group,Y,X
0,13,220
0,60,109
0,55,140
0,78,191
0,25,232
0,21,236
0,33,226
0,42,237
0,46,244
0,35,265
0,14,261
0,12,286
0,42,290
0,34,321
0,21,312
0,49,364
0,38,332
0,65,322
0,67,348
0,76,396
0,98,401
0,171,475
0,193,471
0,193,461
0,208,475
0,210,485
0,196,499
0,212,501
0,233,487
0,252,489
0,243,497
0,233,478
0,232,467
0,223,474
0,227,456
0,207,448
0,205,458
0,202,452
0,213,435
0,228,435
0,217,420
0,211,421
0,184,430
0,166,441
0,150,440
0,139,436
0,124,409
0,123,406
0,115,396
0,115,392
0,107,386
0,116,350
0,122,343
0,116,324
0,65,295
0,93,242
0,119,255
0,106,210
0,92,172
0,108,127
0,121,157
0,135,176
0,142,156
0,144,194
0,155,199
0,152,180
0,157,181
0,163,175
0,166,253
0,168,285
0,158,293
0,168,314
0,156,319
0,180,332
0,168,364
0,166,371
0,179,412
0,214,402
0,241,416
0,250,433
0,266,444
0,248,455
0,255,467
0,266,474
0,280,490
0,279,445
0,280,458
0,289,453
0,297,452
0,297,457
0,307,433
0,320,443
0,325,461
0,338,461
0,369,462
0,366,477
0,344,488
0,329,494
0,119,75
0,109,80
0,129,127
0,102,138
0,138,94
0,143,77
0,147,49
0,136,41
0,139,67
0,159,45
0,166,62
0,157,71
0,161,103
0,165,114
0,190,41
0,195,22
0,201,14
0,218,13
0,254,16
0,261,9
0,235,33
0,209,56
0,191,61
0,213,81
0,200,104
0,180,114
0,172,121
0,192,124
0,189,102
0,198,134
0,198,148
0,191,143
0,207,169
0,227,183
0,223,195
0,188,194
0,200,223
0,190,223
0,191,240
0,185,257
0,179,265
0,194,265
0,199,278
0,199,302
0,189,301
0,189,317
0,229,362
0,230,331
0,240,314
0,216,285
0,224,256
0,216,231
0,230,236
0,234,231
0,243,226
0,260,218
0,252,208
0,246,258
0,274,270
0,267,287
0,277,312
0,256,316
0,262,325
0,255,344
0,247,346
0,260,357
0,270,369
0,259,380
0,269,386
0,266,403
0,273,408
0,287,410
0,294,415
0,285,422
0,311,420
0,344,442
0,357,445
0,176,491
0,295,13
0,278,22
0,338,24
0,359,32
0,327,61
0,281,46
0,272,44
0,246,54
0,238,67
0,246,79
0,244,104
0,260,100
0,267,72
0,291,103
0,255,114
0,234,114
0,224,138
0,249,142
0,250,160
0,258,178
0,253,187
0,269,194
0,281,157
0,293,159
0,305,162
0,300,193
0,306,210
0,314,207
0,320,223
0,306,238
0,316,260
0,295,275
0,297,328
0,310,290
0,300,303
0,312,328
0,303,341
0,303,350
0,301,363
0,331,373
0,328,402
0,349,395
0,327,397
0,332,413
0,346,409
0,350,417
0,358,412
0,366,421
0,382,410
0,384,403
0,394,429
0,415,391
0,425,391
0,403,436
0,448,373
0,455,373
0,445,359
0,437,363
0,410,369
0,407,380
0,398,376
0,379,360
0,361,375
0,349,344
0,345,335
0,367,331
0,331,288
0,327,278
0,366,285
0,381,302
0,392,311
0,403,305
0,402,315
0,410,289
0,394,267
0,357,232
0,313,125
0,313,71
0,344,75
0,360,97
0,377,104
0,401,96
0,396,73
0,351,120
0,376,137
0,383,151
0,389,148
0,410,153
0,431,146
0,444,139
0,461,191
0,450,203
0,434,195
0,406,185
0,366,187
0,355,190
0,381,215
0,379,225
0,394,243
0,414,238
0,413,232
0,430,219
0,438,236
0,431,243
0,445,281
0,462,273
0,448,294
0,469,281
0,485,286
0,477,290
0,494,285
0,494,297
0,470,329
0,487,221
0,482,220
0,486,209
0,494,234
0,469,201
0,112,360
0,495,254
0,497,333
