Group,Y,X
0,69,367
0,77,392
0,93,378
0,121,421
0,152,405
0,146,388
0,161,423
0,164,454
0,184,472
0,213,477
0,257,471
0,211,494
0,219,451
0,263,439
0,212,417
0,211,396
0,223,380
0,174,354
0,164,379
0,121,327
0,96,315
0,138,282
0,67,285
0,37,262
0,48,196
0,58,178
0,76,178
0,128,167
0,120,148
0,110,133
0,123,128
0,86,124
0,130,102
0,157,91
0,149,56
0,225,96
0,297,163
0,252,165
0,221,165
0,222,181
0,226,218
0,249,264
0,221,267
0,197,275
0,182,293
0,136,207
0,232,289
0,319,328
0,356,363
0,382,352
0,432,363
0,424,324
0,451,400
0,510,263
0,492,228
0,469,264
0,428,225
0,391,284
0,350,267
0,354,305
0,307,234
0,325,175
0,364,132
0,413,154
0,418,166
0,383,182
0,417,98
0,359,39
0,324,24
0,206,119
0,437,211
0,66,102
