Group,Y,X
0,32,290
0,45,278
0,54,319
0,63,328
0,78,333
0,67,360
0,115,394
0,106,402
0,135,409
0,95,334
0,113,346
0,107,352
0,102,445
0,166,451
0,177,474
0,210,486
0,162,407
0,153,351
0,140,320
0,171,358
0,182,384
0,86,149
0,103,162
0,81,173
0,85,188
0,127,171
0,111,188
0,110,214
0,104,232
0,32,244
0,18,233
0,174,326
0,199,381
0,210,372
0,223,360
0,210,339
0,200,308
0,224,434
0,217,454
0,235,471
0,127,193
0,142,206
0,142,218
0,145,247
0,162,266
0,171,237
0,139,234
0,164,204
0,151,172
0,125,105
0,127,74
0,128,86
0,146,68
0,153,85
0,175,53
0,192,55
0,190,65
0,206,56
0,194,88
0,213,92
0,221,120
0,235,109
0,188,114
0,197,114
0,183,157
0,221,35
0,236,34
0,245,52
0,312,53
0,327,61
0,294,82
0,300,99
0,312,93
0,306,114
0,284,129
0,271,132
0,273,144
0,220,190
0,213,193
0,203,197
0,196,222
0,208,173
0,196,175
0,341,88
0,354,89
0,431,125
0,363,140
0,363,134
0,348,129
0,327,112
0,326,134
0,298,151
0,354,159
0,383,190
0,393,207
0,435,233
0,422,250
0,409,256
0,401,245
0,364,234
0,342,214
0,333,218
0,285,197
0,271,208
0,241,235
0,225,241
0,252,244
0,252,238
0,259,230
0,270,232
0,266,254
0,283,248
0,259,276
0,270,274
0,278,274
0,288,294
0,277,310
0,274,322
0,268,338
0,307,254
0,324,252
0,332,270
0,340,295
0,341,306
0,355,309
0,361,292
0,410,273
0,337,260
0,313,320
0,292,325
0,241,357
0,257,418
0,266,415
0,281,403
0,299,385
0,325,357
0,334,375
0,348,387
0,375,392
0,405,373
0,403,329
0,416,300
0,456,281
0,452,332
0,435,369
0,411,398
0,404,407
0,391,412
0,380,415
0,377,441
0,367,454
0,376,459
0,450,370
0,470,307
0,470,233
0,331,453
0,306,453
0,283,473
0,266,476
0,261,468
0,316,475
0,322,479
0,324,472
0,327,483
0,250,488
0,479,226
0,476,214
0,421,106
0,472,353
0,66,140
0,112,435
