Group,Y,X
0,76,172
0,37,244
0,26,256
0,51,302
0,30,315
0,68,263
0,84,262
0,77,295
0,85,303
0,79,309
0,117,319
0,60,392
0,68,401
0,92,411
0,110,401
0,105,448
0,131,412
0,135,429
0,140,431
0,140,450
0,131,453
0,152,458
0,160,462
0,169,420
0,177,483
0,203,481
0,231,466
0,244,471
0,241,478
0,264,482
0,244,448
0,257,448
0,271,450
0,317,489
0,332,485
0,338,485
0,338,453
0,323,432
0,354,471
0,359,452
0,368,445
0,398,445
0,328,398
0,370,395
0,401,400
0,448,408
0,438,418
0,428,368
0,441,355
0,424,355
0,429,334
0,379,338
0,375,374
0,298,347
0,271,360
0,269,319
0,298,322
0,316,319
0,321,297
0,310,286
0,346,291
0,352,274
0,363,266
0,376,283
0,376,292
0,387,309
0,376,317
0,387,326
0,393,287
0,408,289
0,427,294
0,454,323
0,385,253
0,409,263
0,410,253
0,410,240
0,435,277
0,459,278
0,440,262
0,446,258
0,482,339
0,484,240
0,474,224
0,476,178
0,476,190
0,459,181
0,449,203
0,435,205
0,411,204
0,384,191
0,366,193
0,400,148
0,417,146
0,447,130
0,452,128
0,464,136
0,441,109
0,411,99
0,382,87
0,385,76
0,379,64
0,366,42
0,365,53
0,359,53
0,329,32
0,304,32
