Group,Y,X
0,459,125
0,448,142
0,412,114
0,369,57
0,321,28
0,282,47
0,291,75
0,251,21
0,149,68
0,112,109
0,143,114
0,137,121
0,134,129
0,151,167
0,134,174
0,150,193
0,206,129
0,224,138
0,186,213
0,171,240
0,151,255
0,92,236
0,68,261
0,62,272
0,93,280
0,87,323
0,104,393
0,63,389
0,145,308
0,170,262
0,199,243
0,185,289
0,224,267
0,178,404
0,157,471
0,209,442
0,243,433
0,256,416
0,268,433
0,227,457
0,221,474
0,227,489
0,287,484
0,346,373
0,445,326
0,405,268
0,363,204
0,359,169
0,353,127
0,276,283
0,272,306
0,321,321
0,272,357
0,35,359
0,188,21
