Group,Y,X
0,41,354
0,61,370
0,61,391
0,69,365
0,79,377
0,91,414
0,101,440
0,93,434
0,104,411
0,117,399
0,104,357
0,91,345
0,110,333
0,121,354
0,138,336
0,145,364
0,169,423
0,190,387
0,205,397
0,200,412
0,198,430
0,191,466
0,155,467
0,177,473
0,207,485
0,224,482
0,227,470
0,224,454
0,219,387
0,83,101
0,108,153
0,120,167
0,132,178
0,118,180
0,130,197
0,87,244
0,77,248
0,71,263
0,85,266
0,61,226
0,48,228
0,68,200
0,54,203
0,73,177
0,92,120
0,101,132
0,124,129
0,133,127
0,173,134
0,144,80
0,136,266
0,124,287
0,149,309
0,158,268
0,151,235
0,159,229
0,163,236
0,167,255
0,185,250
0,215,344
0,232,338
0,215,319
0,207,305
0,221,261
0,228,234
0,207,209
0,204,224
0,180,194
0,163,182
0,157,205
0,249,318
0,249,341
0,261,389
0,266,424
0,273,453
0,276,478
0,281,495
0,266,499
0,299,483
0,300,467
0,307,457
0,273,393
0,286,389
0,283,407
0,294,406
0,331,432
0,346,473
0,350,465
0,363,465
0,311,483
0,351,432
0,358,420
0,373,423
0,338,406
0,347,401
0,275,327
0,283,308
0,288,317
0,279,341
0,76,139
0,180,52
0,192,41
0,241,17
0,275,24
0,250,33
0,274,48
0,237,57
0,229,57
0,210,70
0,191,82
0,177,85
0,207,177
0,231,97
0,244,79
0,285,71
0,298,75
0,300,88
0,314,82
0,326,59
0,335,40
0,343,34
0,338,70
0,354,60
0,348,83
0,341,87
0,276,103
0,262,127
0,244,122
0,236,127
0,233,161
0,238,187
0,383,65
0,371,85
0,403,66
0,402,90
0,410,100
0,382,105
0,291,108
0,296,111
0,278,146
0,273,151
0,280,156
0,273,173
0,262,192
0,262,206
0,278,216
0,323,222
0,345,109
0,339,128
0,357,113
0,360,119
0,352,125
0,309,152
0,317,159
0,311,168
0,335,228
0,324,244
0,323,266
0,44,170
0,370,143
0,396,118
0,396,145
0,431,160
0,438,179
0,442,221
0,420,248
0,344,214
0,345,229
0,410,270
0,365,276
0,377,303
0,358,298
0,358,329
0,375,322
0,352,348
0,360,353
0,360,372
0,371,375
0,394,377
0,402,368
0,420,314
0,434,314
0,444,329
0,436,392
0,456,366
0,476,299
0,470,260
0,483,269
0,416,444
0,473,148
