Group,Y,X
0,33,190
0,23,225
0,46,284
0,66,330
0,49,339
0,37,339
0,56,371
0,112,436
0,205,493
0,213,483
0,170,336
0,269,397
0,288,426
0,302,435
0,304,485
0,236,502
0,388,437
0,413,431
0,392,400
0,360,476
0,427,388
0,442,376
0,399,350
0,413,327
0,408,312
0,395,303
0,372,314
0,323,317
0,370,249
0,415,185
0,423,178
0,388,86
0,336,121
0,327,95
0,316,112
0,316,129
0,334,164
0,300,191
0,281,130
0,295,90
0,296,72
0,286,62
0,254,76
0,261,94
0,247,38
0,220,35
0,225,49
0,186,36
0,147,44
0,102,108
0,291,12
