Group,Y,X
0,495,254
0,451,229
0,443,238
0,445,265
0,457,300
0,429,310
0,421,291
0,426,323
0,427,180
0,434,185
0,444,212
0,426,220
0,411,113
0,420,137
0,403,154
0,403,165
0,403,174
0,402,181
0,407,189
0,393,198
0,391,185
0,379,178
0,385,218
0,369,230
0,366,235
0,373,254
0,357,268
0,344,70
0,354,49
0,315,64
0,339,105
0,362,110
0,278,60
0,258,84
0,198,69
0,210,83
0,166,103
0,117,92
0,126,98
0,93,91
0,103,112
0,90,135
0,80,165
0,53,230
0,50,254
0,54,268
0,77,290
0,48,314
0,74,320
0,98,304
0,114,286
0,118,186
0,132,145
0,149,146
0,139,158
0,146,172
0,165,150
0,174,172
0,161,179
0,148,186
0,159,188
0,151,216
0,141,216
0,133,227
0,137,248
0,135,324
0,118,372
0,140,400
0,154,416
0,163,372
0,184,391
0,195,377
0,194,424
0,206,434
0,215,419
0,232,405
0,238,393
0,249,421
0,247,428
0,257,427
0,265,425
0,279,446
0,257,466
0,263,478
0,362,423
0,364,383
0,361,347
0,355,354
0,360,306
0,335,325
0,330,341
0,330,349
0,313,337
0,327,298
0,339,261
0,337,227
0,333,242
0,360,192
0,347,167
0,334,161
0,338,173
0,327,177
0,312,153
0,297,172
0,284,140
0,255,132
0,234,123
0,227,189
0,219,149
0,251,214
0,293,201
0,270,263
0,275,240
0,236,240
0,230,227
0,223,227
0,205,240
0,226,250
0,211,260
0,209,287
0,209,299
0,197,316
0,219,331
0,236,317
0,236,330
0,254,298
0,284,300
0,291,275
0,299,243
0,279,353
0,260,334
0,213,366
0,228,359
0,235,363
0,252,398
0,262,404
0,278,407
0,280,377
0,248,370
0,249,349
0,225,338
0,277,163
0,201,175
0,174,195
0,203,219
0,187,246
0,188,254
0,183,278
0,183,304
0,219,277
0,213,314
0,247,309
0,247,319
0,140,296
0,147,263
0,278,316
0,294,237
0,221,114
0,259,310
0,248,250
0,202,275
0,200,282
0,331,283
0,288,212
0,244,164
0,412,125
0,296,161
0,155,362
