Group,Y,X
0,18,271
0,30,342
0,49,222
0,86,412
0,94,253
0,71,239
0,76,231
0,84,215
0,92,231
0,109,226
0,125,256
0,149,280
0,157,330
0,170,305
0,174,314
0,227,409
0,270,446
0,278,459
0,255,407
0,290,435
0,299,440
0,317,450
0,319,431
0,299,414
0,305,399
0,318,393
0,327,400
0,287,374
0,271,383
0,338,376
0,366,385
0,380,396
0,408,412
0,394,383
0,398,371
0,404,387
0,418,401
0,419,394
0,430,403
0,437,396
0,430,380
0,428,365
0,445,370
0,360,342
0,353,317
0,315,329
0,299,339
0,290,339
0,263,330
0,258,315
0,209,302
0,259,280
0,232,265
0,194,246
0,189,241
0,171,230
0,161,250
0,148,254
0,135,256
0,140,236
0,124,212
0,133,210
0,154,202
0,159,189
0,131,175
0,195,221
0,202,212
0,236,232
0,244,237
0,289,266
0,288,290
0,304,309
0,297,310
0,317,308
0,312,280
0,317,251
0,336,277
0,340,272
0,361,278
0,380,274
0,403,305
0,413,304
0,422,315
0,433,301
0,425,292
0,442,329
0,441,336
0,476,337
0,463,311
0,461,309
0,466,292
0,489,292
0,482,306
0,452,281
0,462,259
0,492,255
0,403,268
0,369,246
0,374,237
0,347,226
0,348,214
0,341,214
0,333,203
0,317,211
0,300,211
0,289,223
0,303,228
0,300,239
0,273,218
0,260,210
0,223,212
0,214,208
0,214,202
0,220,191
0,224,196
0,232,195
0,241,195
0,220,185
0,211,155
0,243,127
0,269,185
0,282,203
0,286,194
0,269,164
0,282,159
0,284,138
0,304,140
0,300,155
0,313,151
0,330,162
0,318,166
0,331,175
0,335,155
0,349,150
0,378,171
0,386,196
0,373,203
0,401,218
0,433,218
0,450,224
0,443,232
0,441,198
0,463,187
0,471,182
0,454,181
0,461,163
0,440,167
0,495,196
0,433,147
0,425,145
0,441,135
0,395,134
0,380,121
0,381,108
0,398,117
0,406,109
0,431,96
0,405,72
0,388,65
0,371,49
0,355,40
0,352,49
0,352,60
0,338,96
0,305,89
0,275,102
0,324,41
0,302,30
0,302,37
0,307,56
0,292,38
0,282,26
0,268,46
0,275,55
0,279,68
0,282,76
0,284,84
0,250,79
0,240,79
0,227,76
0,208,80
0,254,33
0,227,31
0,229,43
0,229,57
0,206,55
0,205,20
0,167,28
0,175,58
0,188,79
0,154,50
0,150,58
0,156,66
0,151,72
0,150,87
0,145,74
0,136,64
0,118,71
0,137,105
0,125,107
0,112,95
0,104,126
0,104,139
0,68,152
0,59,152
0,58,143
0,46,153
0,36,145
0,43,145
0,62,109
0,69,124
0,71,115
0,80,122
0,79,118
0,89,93
0,99,100
0,92,77
0,292,13
