Group,Y,X
0,52,151
0,36,188
0,33,218
0,58,253
0,61,285
0,73,297
0,82,334
0,96,311
0,82,222
0,97,240
0,100,264
0,106,263
0,113,270
0,127,278
0,132,318
0,122,246
0,121,256
0,137,249
0,110,279
0,102,200
0,84,209
0,126,97
0,133,69
0,144,77
0,139,144
0,134,187
0,131,192
0,147,185
0,174,195
0,188,213
0,156,151
0,163,136
0,163,148
0,165,161
0,181,142
0,194,166
0,208,176
0,211,193
0,228,189
0,253,198
0,268,203
0,280,237
0,249,247
0,230,246
0,192,284
0,186,382
0,168,364
0,180,392
0,112,428
0,200,447
0,186,431
0,201,419
0,225,429
0,222,421
0,204,393
0,220,334
0,105,102
0,83,154
0,70,164
0,102,181
0,138,283
0,155,230
0,215,410
0,241,444
0,252,411
0,251,386
0,255,367
0,269,456
0,257,443
0,263,496
0,298,478
0,325,459
0,281,437
0,288,437
0,285,418
0,297,413
0,303,425
0,306,413
0,334,398
0,343,394
0,383,364
0,358,359
0,353,350
0,350,336
0,358,334
0,318,334
0,378,342
0,416,351
0,457,327
0,410,288
0,410,279
0,415,247
0,389,264
0,376,295
0,361,275
0,354,232
0,344,232
0,324,269
0,301,279
0,275,274
0,275,264
0,268,278
0,282,320
0,292,345
0,296,365
0,339,363
0,232,391
0,113,400
0,229,317
0,247,314
0,298,196
0,349,174
0,339,163
0,379,161
0,389,188
0,398,188
0,398,209
0,441,303
0,317,127
0,327,121
0,331,102
0,324,83
0,314,86
0,294,89
0,299,60
0,279,71
0,268,102
0,275,124
0,286,136
0,256,153
0,231,99
0,217,82
0,226,70
0,203,56
0,202,69
0,203,79
0,365,144
0,388,119
0,365,73
0,352,90
0,322,139
0,333,138
0,343,138
0,341,211
0,368,238
0,381,266
0,349,312
0,446,346
0,408,338
0,100,121
0,123,118
0,114,127
0,222,167
0,212,282
0,232,136
0,258,87
0,255,51
0,282,36
0,220,33
0,220,55
0,205,117
0,273,215
0,255,328
0,212,437
0,383,331
0,340,334
0,424,227
0,378,99
0,366,94
0,310,176
0,314,200
0,372,177
0,361,197
0,383,227
0,35,339
0,78,260
0,119,211
0,140,317
0,142,120
0,94,142
0,198,144
0,321,67
0,306,137
0,402,124
