Group,Y,X
0,343,89
0,312,124
0,273,119
0,250,101
0,228,52
0,189,48
0,209,63
0,215,82
0,206,83
0,194,91
0,182,81
0,165,97
0,169,103
0,144,133
0,85,156
0,75,193
0,84,193
0,84,202
0,108,172
0,128,166
0,101,185
0,115,195
0,131,192
0,137,209
0,144,199
0,153,192
0,163,179
0,172,173
0,245,123
0,267,141
0,281,166
0,285,147
0,289,153
0,299,148
0,306,190
0,336,201
0,348,185
0,372,173
0,439,218
0,459,238
0,469,259
0,486,261
0,467,202
0,473,199
0,440,375
0,451,382
0,455,318
0,442,294
0,432,329
0,420,327
0,416,335
0,405,337
0,368,269
0,371,336
0,369,342
0,395,422
0,367,439
0,357,409
0,362,415
0,351,377
0,340,376
0,338,387
0,330,379
0,325,384
0,322,394
0,322,408
0,308,411
0,300,420
0,333,364
0,335,352
0,333,348
0,326,335
0,327,318
0,319,322
0,308,316
0,302,322
0,290,327
0,281,331
0,290,336
0,297,342
0,304,342
0,315,355
0,319,371
0,309,375
0,305,391
0,305,358
0,297,354
0,284,351
0,294,405
0,285,388
0,281,395
0,285,406
0,278,409
0,273,406
0,263,406
0,250,402
0,258,388
0,259,433
0,249,438
0,247,431
0,250,424
0,232,439
0,236,449
0,47,237
0,61,254
0,23,288
0,74,307
0,89,286
0,117,273
0,106,301
0,118,311
0,136,288
0,166,208
0,188,179
0,214,176
0,239,161
0,215,189
0,227,198
0,218,208
0,226,167
0,177,209
0,169,224
0,204,228
0,251,204
0,249,223
0,226,227
0,217,254
0,178,255
0,163,280
0,156,294
0,156,313
0,155,325
0,119,338
0,133,370
0,142,353
0,166,361
0,176,348
0,189,343
0,172,297
0,189,271
0,189,278
0,194,291
0,182,294
0,188,303
0,227,266
0,226,278
0,234,273
0,231,287
0,222,287
0,230,304
0,228,327
0,235,326
0,240,314
0,212,355
0,189,363
0,190,375
0,182,374
0,171,388
0,151,401
0,115,410
0,142,446
0,205,405
0,208,412
0,218,419
0,252,315
0,252,322
0,250,327
0,245,273
0,245,289
0,274,295
0,276,285
0,278,277
0,282,271
0,279,257
0,273,249
0,258,245
0,258,260
0,266,265
0,262,227
0,266,215
0,278,204
0,283,204
0,298,213
0,307,213
0,284,213
0,279,219
0,275,224
0,269,232
0,285,229
0,295,256
0,306,264
0,315,249
0,289,479
