Group,Y,X
0,265,56
0,247,22
0,197,81
0,171,146
0,272,95
0,286,188
0,326,178
0,358,76
0,263,123
0,222,160
0,201,221
0,179,206
0,189,250
0,133,221
0,108,174
0,87,283
0,103,271
0,111,288
0,77,329
0,87,383
0,251,323
0,207,268
0,161,325
0,177,351
0,200,331
0,169,422
0,158,440
0,140,413
0,182,454
0,354,350
0,416,291
0,450,333
0,472,335
0,440,146
0,418,82
0,429,251
0,369,261
0,344,238
0,319,226
0,318,208
0,312,200
0,233,225
0,356,458
0,371,319
0,397,305
0,319,294
0,302,342
0,333,398
0,320,349
0,332,149
0,455,230
0,285,444
0,361,390
0,365,210
0,350,249
0,311,250
0,304,247
0,295,268
0,321,257
0,259,227
0,231,209
0,217,39
0,206,55
0,218,72
0,259,82
0,249,110
0,313,412
0,315,436
0,377,398
0,339,276
0,128,360
0,165,382
0,422,269
0,415,262
0,418,259
0,415,245
0,445,184
0,430,211
0,449,257
0,263,250
0,274,333
0,210,245
0,124,265
0,87,343
0,339,138
0,335,197
0,161,184
0,164,197
