Group,Y,X
0,51,337
0,85,274
0,99,321
0,107,433
0,148,425
0,133,287
0,141,275
0,152,257
0,154,238
0,149,176
0,195,199
0,260,195
0,251,239
0,333,268
0,372,278
0,300,432
0,394,95
0,385,55
0,375,64
0,180,312
0,104,174
0,421,122
0,420,128
0,356,130
0,345,133
0,343,148
0,335,187
0,362,146
0,376,141
0,377,149
0,379,154
0,377,164
0,388,164
0,371,185
0,393,207
0,390,215
0,408,196
0,397,295
0,426,302
0,420,230
0,430,342
0,408,386
0,374,328
0,352,314
0,307,317
0,283,319
0,277,360
0,270,403
0,304,407
0,295,480
0,295,485
0,306,483
0,307,165
0,283,102
0,312,46
0,336,43
0,271,82
0,240,113
0,233,143
0,274,148
0,272,167
0,285,199
0,298,209
0,272,219
0,281,283
0,270,301
0,476,257
0,461,262
0,237,311
0,251,302
0,257,295
0,221,353
0,234,353
0,256,389
0,218,415
0,196,455
0,214,474
0,171,427
0,231,176
0,236,191
0,184,98
0,177,58
0,186,37
0,198,32
0,158,116
0,138,151
0,149,156
0,179,145
0,179,164
0,175,171
0,193,147
0,205,176
0,110,239
0,103,258
0,110,328
0,117,288
0,118,242
0,117,177
0,126,186
0,135,171
0,135,196
0,140,341
0,148,344
0,174,339
0,186,331
0,165,301
0,190,286
0,190,277
0,190,267
0,202,269
0,227,266
0,217,274
0,225,283
0,223,295
0,209,289
0,137,253
0,142,242
0,120,274
0,182,207
0,159,200
0,259,248
0,310,288
0,262,236
