Group,Y,X
0,478,226
0,463,253
0,458,243
0,467,204
0,454,120
0,448,145
0,404,105
0,388,131
0,372,114
0,356,146
0,359,169
0,385,157
0,415,147
0,416,169
0,431,198
0,405,230
0,467,290
0,479,297
0,470,311
0,465,324
0,477,324
0,483,331
0,434,291
0,443,297
0,439,326
0,423,352
0,429,396
0,419,416
0,380,439
0,349,427
0,346,442
0,314,430
0,361,410
0,337,385
0,388,320
0,381,331
0,373,329
0,414,293
0,400,282
0,384,270
0,376,279
0,378,285
0,374,294
0,364,295
0,363,302
0,354,297
0,358,285
0,350,316
0,363,316
0,353,335
0,341,319
0,334,315
0,331,324
0,332,300
0,342,285
0,333,280
0,349,273
0,356,269
0,362,276
0,366,270
0,364,263
0,350,259
0,374,257
0,382,256
0,375,250
0,383,243
0,365,243
0,358,233
0,370,228
0,348,246
0,344,243
0,337,252
0,340,249
0,336,244
0,340,238
0,339,261
0,328,256
0,327,251
0,318,257
0,320,245
0,320,262
0,322,268
0,321,274
0,318,299
0,325,306
0,316,314
0,309,302
0,305,271
0,303,257
0,296,240
0,290,247
0,286,253
0,284,258
0,275,258
0,275,265
0,283,244
0,289,231
0,279,229
0,273,239
0,264,244
0,253,238
0,276,285
0,276,295
0,283,304
0,298,311
0,265,298
0,254,294
0,254,285
0,363,210
0,370,202
0,363,194
0,336,185
0,327,185
0,327,175
0,324,195
0,334,202
0,329,207
0,311,201
0,324,219
0,308,188
0,313,182
0,296,189
0,292,214
0,276,219
0,272,209
0,266,216
0,286,180
0,279,184
0,260,221
0,244,231
0,245,250
0,231,233
0,226,241
0,220,250
0,232,259
0,226,268
0,235,278
0,227,287
0,238,287
0,218,291
0,206,289
0,217,304
0,217,314
0,249,318
0,249,333
0,269,358
0,266,366
0,298,379
0,228,345
0,233,351
0,237,364
0,242,372
0,253,372
0,268,398
0,268,408
0,278,411
0,296,452
0,279,446
0,267,441
0,267,449
0,269,473
0,239,456
0,230,442
0,186,424
0,169,404
0,162,387
0,146,407
0,86,390
0,84,360
0,55,360
0,46,315
0,47,295
0,130,303
0,112,309
0,121,311
0,128,321
0,135,326
0,133,339
0,155,339
0,169,339
0,166,319
0,365,61
0,334,40
0,277,31
0,263,31
0,237,31
0,228,30
0,165,47
0,146,68
0,113,90
0,123,97
0,67,124
0,58,152
0,44,168
0,51,182
0,98,162
0,108,155
0,108,172
0,124,208
0,137,192
0,143,182
0,168,88
0,210,67
0,220,84
0,218,127
0,198,136
0,190,142
0,169,197
0,163,201
0,172,207
0,175,258
0,185,278
0,195,273
0,189,266
0,193,254
0,186,250
0,187,245
0,189,225
0,208,229
0,220,229
0,205,262
0,221,208
0,215,189
0,233,188
0,240,185
0,247,188
0,255,192
0,253,182
0,263,182
0,253,168
0,234,167
0,234,160
0,241,153
0,250,152
0,263,146
0,272,148
0,287,149
0,285,161
0,311,126
0,280,113
0,265,90
0,259,108
0,247,106
0,243,114
0,240,106
