Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,121.25,220.75,1,0,2,44,4,62,252,151.932,158.045,0.954545,12.7674,14.6331,2.08616, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,127,218,1,0,2,25,4,52,252,160.08,137.84,1.32,14.3594,9.92493,2.78258, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,215,474,1,0,1,40,4,60,251,125.575,127.775,1.025,6.29097,6.65901,2.03652, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,239.5,459.5,1,0,1,88,6,62,251,129.261,135.182,0.965909,9.41872,10.8656,1.8719, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,320.5,436,1,0,1,74,5,62,251,129.23,134.365,1.05405,10.7184,11.8011,2.22906, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,210,412,1,0,1,38,4,62,251,132.737,138.763,1.34211,11.9537,14.7524,2.26234, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,158.5,410,1,0,1,28,3,60,251,129.107,131.179,1.42857,9.86945,9.8683,2.59079, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,151.5,382,1,0,1,60,5,46,248,151.283,117.667,1.83333,17.9284,4.57616,3.05886, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,69,378.5,1,0,1,38,4,52,251,144.105,126.947,1,9.09415,4.26825,1.82717, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,303.5,377,1,0,1,91,6,56,251,139.868,130.736,1,17.7018,10.2402,1.97214, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,297.25,340.75,1,0,1,39,4,52,252,150.923,132.205,1.15385,15.871,7.79434,2.33087, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,287.5,333.5,1,0,1,78,5,64,252,143.256,151.462,0.948718,14.9757,16.9612,2.50126, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,271.5,329,1,0,1,60,5,48,249,159.65,127.783,1.66667,14.4534,4.17328,2.8227, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,234,326.5,1,0,1,36,4,64,248,144.083,153.028,1.86111,14.4627,17.0043,3.59436, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,300.25,311.25,1,0,1,36,4,64,248,143.944,152.611,1.52778,15.1832,18.2148,3.04785, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,235,307.5,1,0,1,60,5,52,252,158.367,135.583,1.41667,18.4451,8.55489,2.75396, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,372.5,299.5,1,0,1,52,4,64,252,139.173,146.519,1.25,14.5387,16.4341,2.55508, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,242,295.5,1,0,1,36,4,62,252,152.667,156.944,1.11111,14.2937,13.5873,2.46776, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,280,295,1,0,1,52,5,64,252,150.654,159.154,1.15385,15.0629,16.6136,2.82277, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,172,297,1,0,1,101,6,50,249,159.515,132,1.81188,19.2587,6.86819,3.39518, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,160.75,291.25,1,0,1,24,3,64,252,147.792,157.875,1.29167,15.4481,18.186,2.85919, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,341.5,290.5,1,0,1,39,4,48,249,161.333,130.974,2.15385,16.773,6.38034,2.99407, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,146.5,290,1,0,1,55,5,64,252,145.473,154.218,1.12727,15.3778,17.9756,2.44039, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,31,286,1,0,1,39,4,62,252,141.359,145.641,0.692308,7.01915,6.83309,1.7216, "2016-06-26 [下午 09:53:58]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1015.png", 1,228,283,1,0,1,29,4,58,249,155.103,150.966,1.51724,18.7654,13.4582,2.99345, "2016-06-26 [下午 09:53:58]: no comment"
