Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,426.885,133.423,1,0,10,34,4,12,53,54.5588,39.7059,36.0294,16.91,17.3914,16.3575, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,426,128.5,1,0,10,27,3,18,65,52.2222,37.2593,31.1481,17.8706,17.8448,17.188, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,412.808,126.962,1,0,10,24,4,22,30,76.0417,66.25,60.125,17.672,17.7239,17.6816, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,429.75,116.75,1,0,10,38,4,8,64,49.8158,32.6842,30.5,14.1667,14.8243,14.6878, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,424.5,108,1,0,10,32,4,10,28,65.5313,55.3125,52.6563,34.6897,34.2128,34.3791, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,363.25,406.75,1,0,1,21,3,32,51,167.238,146.952,123.286,8.59639,7.8763,7.81136, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,266,390.5,1,0,1,16,3,30,35,159.063,143.625,127.75,7.60936,8.05226,7.90561, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,206.9,391.2,1,0,1,17,3,36,40,162.588,149.059,128.765,9.85875,9.78147,9.98056, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,298.5,366,1,0,1,25,3,30,39,154.16,136.24,117.56,12.2594,12.4727,11.6811, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,82,363,1,0,1,134,7,22,119,219.373,179.545,156.082,12.4251,11.0785,12.3959, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,344.5,357,1,0,1,16,3,36,36,150,135.938,115.188,10.2195,10.5752,10.4949, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,421.5,339,1,0,1,145,7,22,84,180.476,132.462,106.338,12.608,9.22781,9.92746, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,435.2,317.1,1,0,1,17,3,38,40,154.882,140.706,118.294,8.94009,8.4183,8.91696, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,182.2,292.6,1,0,1,21,3,32,39,171.571,158.143,142.238,9.30703,9.06099,9.07055, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,143,283.5,1,0,1,120,7,16,105,203.942,151.692,132.658,15.0453,9.99981,10.638, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,439.75,265.75,1,0,1,18,3,36,40,157.389,141.778,121.056,8.87499,8.71402,8.29134, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,397.25,263.25,1,0,1,17,3,36,37,153.706,140.412,119.882,13.2559,13.2621,13.513, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,333,265,1,0,1,134,7,18,88,187.507,139.09,117.127,16.8744,10.668,11.0078, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,303,261.5,1,0,1,23,3,32,42,164.87,148.087,129.13,10.6247,10.0165,9.97971, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,405.5,232,1,0,1,23,3,32,42,166.348,150.304,130.696,10.3419,9.71498,8.82657, "2016-06-12 [上午4:16:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\4_95.png", 1,202.1,232.3,1,0,1,18,3,180,3,134.5,136.833,136.667,6.14512,5.95816,6.67646, "2016-06-12 [上午4:16:27]: no comment"
