Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,308.5,165,1,0,2,28,3,66,252,149.107,162.679,1.03571,12.9294,15.993,2.37535, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,315,161.5,1,0,2,36,4,64,252,145.083,158.111,1.38889,14.3716,17.2819,3.21457, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,240,473,1,0,1,41,4,64,251,121.976,132.634,1.02439,7.78049,9.33961,1.94965, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,342,471,1,0,1,26,4,64,255,133.269,143.538,0.5,3.863,4.23717,1.5, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,332.5,418.5,1,0,1,24,3,66,248,124.333,136.083,2.08333,13.7236,16.0109,4.0127, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,204.5,417,1,0,1,76,5,64,251,127.026,137.566,1.07895,12.945,16.262,2.35494, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,337,385.5,1,0,1,69,5,64,251,129.449,140.362,1.11594,13.8091,17.0605,2.40945, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,312,368,1,0,1,39,4,64,252,133.205,144.974,1.12821,13.7685,16.2138,2.45319, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,332.5,345.5,1,0,1,32,3,62,252,141.813,146.438,1.21875,10.7097,7.31436,2.45203, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,384,336,1,0,1,41,4,64,251,131.707,142.22,1.19512,13.6226,16.2276,2.4852, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,183.5,311.5,1,0,1,32,3,64,252,142.594,153.906,1.40625,13.6734,16.6372,3.02884, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,197.5,304.5,1,0,1,71,5,64,252,142.563,153.69,1.09859,15.853,18.5833,2.55785, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,475.5,296.5,1,0,1,33,3,66,252,133.152,145.697,1.27273,6.57658,8.35871,2.21288, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,331.5,291,1,0,1,22,3,62,248,137.5,144.455,1.54545,13.702,13.869,3.34961, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,468,274,1,0,1,37,3,64,251,130.676,141.892,0.972973,9.35708,11.5927,1.97222, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,202,266,1,0,1,41,4,62,252,141.463,147.61,0.97561,12.9391,13.3068,1.9997, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,382,265,1,0,1,68,5,64,252,140.353,152.162,0.985294,14.1225,17.0602,2.34484, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,292.75,265.75,1,0,1,72,5,64,252,145,156.264,0.930556,16.584,19.709,2.37766, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,222,255,1,0,1,37,3,64,252,144.811,156.486,0.945946,17.02,19.6947,2.35459, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,265,238,1,0,1,31,4,62,252,145.806,151.677,1.25806,11.0142,11.3031,2.48036, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,433.25,237.25,1,0,1,38,4,66,251,132.421,143.974,1.31579,13.7787,16.9283,2.45286, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,208,230,1,0,1,66,5,64,252,144.455,155.121,0.969697,14.7071,17.652,2.12775, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,403.75,226.75,1,0,1,31,3,64,252,142.677,155.161,0.870968,11.2874,13.7332,2.03929, "2016-06-26 [下午 09:46:50]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1008.png", 1,372.75,215.25,1,0,1,38,4,66,252,142.026,155.553,1.21053,15.0852,18.2714,2.57543, "2016-06-26 [下午 09:46:50]: no comment"
