Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,227.5,451.5,1,0,1,81,5,44,247,128.494,93.1235,2.2716,21.0469,7.75384,3.19434, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,177,442.5,1,0,1,58,5,52,247,124.776,107.19,1.51724,17.2863,14.1601,2.94972, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,291.5,433,1,0,1,32,4,64,251,112.188,122.438,1.125,15.5847,19.231,2.47373, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,112,397,1,0,1,41,4,44,244,135.171,98.439,2.7561,14.4453,4.42906,3.42729, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,225,392,1,0,1,42,4,40,245,145.071,99.6905,2.92857,20.4965,6.27116,4.45304, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,403.75,380.25,1,0,1,55,4,50,247,124.455,102.745,1.61818,20.2956,13.4859,3.03149, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,211.8,378.6,1,0,1,83,6,44,248,140.554,105,2.44578,22.0892,8.4381,4.10558, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,387.5,321,1,0,1,43,4,56,251,131.651,123.558,1.44186,19.9453,17.7545,2.68857, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,428,310.5,1,0,1,32,4,40,245,145.469,99.2813,3.375,21.3285,5.46678,4.10996, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,47.5,307,1,0,1,43,4,44,244,138.349,100.558,3.32558,19.7491,6.64163,4.31116, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,56.5,287,1,0,1,43,4,42,235,144.628,100.558,5.72093,22.268,6.63751,5.09382, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,30.5,274,1,0,1,26,3,40,239,153.846,104.5,4.80769,9.2261,2.66987,4.17465, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,225.5,177,1,0,1,47,4,48,248,149.574,118.043,2.12766,24.803,13.9302,4.18652, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,446.5,171.5,1,0,1,42,4,60,251,133.238,130.619,1.19048,16.2344,14.4712,2.31363, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,206.5,144.5,1,0,1,84,5,44,245,153.024,113.131,2.63095,24.7422,7.26741,4.18396, "2016-06-26 [下午 10:23:39]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1044.png", 1,112.25,101.75,1,0,1,73,5,42,245,152.671,107.315,2.80822,18.5874,4.07387,3.65174, "2016-06-26 [下午 10:23:39]: no comment"
