Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,82.5,242,1,0,2,71,5,48,248,146.803,116.676,1.73239,17.5824,6.17789,2.91332, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,92.5,238.5,1,0,2,77,5,48,248,146.234,117.039,1.87013,19.484,7.20105,3.08489, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,412.5,420.5,1,0,1,53,4,42,248,134.962,96.3396,1.77358,18.402,6.50109,3.01543, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,228.25,369.25,1,0,1,175,8,52,251,134.074,116,1.17143,15.2929,9.57638,2.31118, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,181.5,351,1,0,1,102,6,44,245,147.02,110.804,2.84314,23.76,8.63382,4.62655, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,325.5,339.5,1,0,1,43,4,44,245,145.651,107.558,2.60465,23.6591,9.45866,4.47844, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,61,310.5,1,0,1,32,4,62,251,136.5,140.313,1.21875,16.2398,15.3428,2.4734, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,191,307,1,0,1,156,8,50,252,145.545,121.404,1.38462,16.127,6.87779,2.79194, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,264,304,1,0,1,131,7,50,252,145.87,119.901,1.10687,17.5088,8.34104,2.1206, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,129.75,285.75,1,0,1,73,5,46,245,153.068,116.068,2.64384,23.0058,7.07111,3.90191, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,129,266.5,1,0,1,85,6,46,245,155.718,117.624,2.91765,22.2617,6.8631,4.79849, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,255.5,254,1,0,1,95,6,46,249,157.589,122.474,2,23.7173,8.90182,4.05045, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,266,71,1,0,1,91,5,44,245,154.791,113.681,2.62637,20.8425,4.91357,4.61209, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,217,62,1,0,1,92,5,46,252,151.152,115.543,1.41304,18.9189,4.69316,2.32822, "2016-06-26 [下午 10:11:09]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1031.png", 1,333,50.5,1,0,1,35,4,40,249,161.857,108.943,2.42857,12.2202,2.9264,3.92072, "2016-06-26 [下午 10:11:09]: no comment"
