Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,380.5,307.5,1,0,2,39,4,170,38,124.641,159.205,152.872,29.2611,23.2839,18.0643, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,372.75,306.25,1,0,2,92,6,164,39,134.739,167.293,157.533,24.2116,12.1848,8.51007, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,436.853,255.412,1,0,2,22,4,176,37,113,149,146.227,33.1516,26.2695,22.2666, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,443.6,252.8,1,0,2,29,3,176,37,113.345,149.172,147.345,27.6384,21.1461,18.0623, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,433.981,201.934,1,0,3,49,5,172,42,112.551,153.306,147.776,29.0336,19.4526,14.1789, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,433.5,196.5,1,0,3,43,4,176,50,108.395,156.279,153.047,25.1807,16.9276,14.7061, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,366.5,450.5,1,0,1,36,4,186,43,107.139,146.444,149.833,24.9167,15.9228,13.3142, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,170,424.5,1,0,1,60,5,178,49,117.533,161.6,161.35,13.2712,6.83724,5.59284, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,154.5,413.5,1,0,1,21,3,186,48,95.6667,135.143,140.476,31.2219,29.5211,24.1447, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,220.25,413.75,1,0,1,36,4,188,57,87.6667,132.611,138.75,28.2621,25.8476,20.9351, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,136,399,1,0,1,29,4,186,61,90.7931,142.414,148.276,27.7277,17.9899,15.2148, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,110,396.5,1,0,1,89,6,182,55,106,157.371,159.382,20.198,8.56007,5.85869, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,120,391,1,0,1,35,4,184,49,102.514,149.143,151.714,33.4701,26.6238,22.3683, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,348,387,1,0,1,29,4,182,46,102.207,146.345,147.483,35.4067,26.4223,20.6058, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,393.75,388.25,1,0,1,51,4,178,44,118.843,158.902,158.216,26.0657,21.298,18.4842, "2016-06-12 [上午3:28:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\3_95.png", 1,187.5,388.5,1,0,1,77,5,174,48,114.026,159.065,155.117,24.5907,13.7242,8.36078, "2016-06-12 [上午3:28:27]: no comment"
