Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,461,376,1,0,2,26,3,54,85,237.462,234.846,218.885,15.8278,16.1574,18.0504, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,64,203.5,1,0,2,38,4,48,151,235.605,225.026,181.342,13.5667,12.6427,10.5153, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,65,197.5,1,0,2,32,4,48,140,233.625,223.281,182.625,16.4166,14.5652,12.696, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,360.5,92,1,0,2,46,4,56,111,244.13,242.522,226.565,14.5752,15.6699,17.0362, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,232,464.5,1,0,1,37,4,50,123,240.324,234.919,211.541,12.043,13.3581,13.584, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,420.25,430.75,1,0,1,58,4,54,181,246,242.138,202.086,11.193,13.1945,11.7484, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,181.5,418.5,1,0,1,40,4,50,120,238.5,232.75,207.55,12.1423,13.3526,12.8932, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,418,407,1,0,1,102,6,48,76,236.245,233.078,219.686,24.5086,26.2108,30.9768, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,117.5,403.5,1,0,1,137,8,54,42,232.124,231.496,222.971,17.9445,18.7497,21.8274, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,294.5,396.5,1,0,1,80,5,46,64,215.775,210.188,190.063,31.5078,31.9237,32.3131, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,74,394.5,1,0,1,69,5,48,85,234.623,231.174,215.493,16.9629,18.0055,19.3782, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,242,389.5,1,0,1,89,6,50,152,239.607,232.303,196.022,17.9783,17.6034,13.5196, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,125.5,383,1,0,1,91,6,56,110,234.176,231.912,201.549,19.3037,20.1493,17.8336, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,45,375.5,1,0,1,37,4,54,64,222.378,219.595,200.405,17.7273,17.6951,16.6541, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,195.5,361,1,0,1,70,5,44,78,228.514,223.357,205.529,19.6116,20.0736,20.8564, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,154.5,342,1,0,1,48,4,50,77,219.208,214,188.208,14.0973,14.1006,12.21, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,451,322.5,1,0,1,22,4,52,97,228.455,223.773,194.818,19.6809,20.1119,19.4628, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,445.5,314.5,1,0,1,42,4,54,102,230.571,228.024,198.524,20.7871,21.9097,21.6458, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,377.5,313.5,1,0,1,89,6,50,107,225.787,219.461,184.483,32.9798,34.1995,30.9487, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,310,273,1,0,1,27,4,46,60,220.63,216.444,199.815,21.5987,20.6569,20.9649, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,342,273,1,0,1,102,6,50,102,223.196,216.422,180.431,29.4229,29.4482,26.2526, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,187.5,267,1,0,1,110,6,56,131,236.791,233.627,199.445,20.1914,20.4903,17.2596, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,473.5,265,1,0,1,146,7,60,119,251.212,251.37,243.904,5.39833,5.55862,9.65972, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,453,264,1,0,1,226,9,66,64,239.447,239.779,229.695,18.6597,18.9563,24.5094, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,28.5,244,1,0,1,72,5,52,105,228.056,223.375,190.319,20.8438,21.1525,18.5054, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,45.5,226,1,0,1,73,5,50,73,210.836,204.753,176.123,17.9609,16.9938,14.118, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,92,212.5,1,0,1,89,6,54,72,230.865,228.91,211.854,22.2435,23.1849,25.5066, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,423,201,1,0,1,54,5,56,81,241.556,241.037,230.167,17.3601,17.8005,21.9318, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,142,197,1,0,1,63,5,52,87,227.619,224.254,200.032,21.0471,21.6421,20.2477, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,447,189,1,0,1,70,5,60,116,243.343,242.9,222.729,14.1528,14.4729,17.7919, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,314.5,187,1,0,1,223,9,54,40,228.395,226.637,217.601,18.8209,19.8769,24.5834, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,469.75,181.75,1,0,1,31,3,60,195,253.258,253.226,240.194,2.62576,3.35152,10.0498, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,435,179,1,0,1,70,5,60,85,242.357,241.629,229,15.6043,16.0154,19.5434, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,392,179,1,0,1,69,5,56,129,239.435,237.493,205.609,17.5735,18.5041,15.5016, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,261.5,178.5,1,0,1,83,5,52,108,232.048,228.229,197.892,21.6584,23.2187,21.3352, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,119.5,176,1,0,1,47,4,50,61,227.851,225.106,211.489,21.9294,22.3663,23.1252, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,418.5,154,1,0,1,122,7,60,68,243.803,243.746,236.049,15.447,16.1233,19.745, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,345.5,139.5,1,0,1,64,5,50,96,236.078,232.094,213.406,18.6682,20.3816,21.0318, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,113,129.5,1,0,1,34,4,40,73,223.765,216.176,199,15.0902,14.6457,14.2176, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,428.5,127.5,1,0,1,200,8,60,96,249.87,249.54,244.19,9.76031,10.1399,13.4549, "2016-06-12 [上午4:33:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\16_62.png", 1,217.5,97,1,0,1,78,5,50,82,235.231,231.795,216.333,19.7432,21.0546,23.0516, "2016-06-12 [上午4:33:30]: no comment"
