Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,266.25,469.75,1,0,2,17,3,32,111,211.471,179.353,142.765,11.7764,6.54066,3.81862, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,136,266,1,0,2,21,3,28,81,210.429,188.19,167.571,13.9047,12.1936,11.2983, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,141.5,264.5,1,0,2,20,3,26,76,208.7,186.9,169.55,12.9294,10.6172,11.1216, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,371.6,431.7,1,0,1,113,7,200,45,235.168,238.522,241.345,17.7289,19.1489,19.2547, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,275,426,1,0,1,69,5,32,86,190.957,160.841,125.768,14.1936,10.226,8.34086, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,250.5,392,1,0,1,57,5,30,80,191.105,162.351,132.386,16.1272,12.1897,9.89462, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,313,381,1,0,1,49,5,28,81,189.898,159.388,129.939,17.0182,12.9997,10.2392, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,90.5,374.5,1,0,1,80,5,36,115,224.475,202.85,173.15,15.8719,12.5327,9.98485, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,385,356.5,1,0,1,32,4,34,74,187.406,162.969,130.938,10.9964,9.15278,8.29699, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,354.5,354,1,0,1,42,4,32,75,186.429,158.905,128.762,14.4433,11.9866,10.8774, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,222,350.5,1,0,1,42,5,28,70,192.143,166.929,143.595,15.8285,12.5416,11.4882, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,197,351,1,0,1,41,4,32,74,194.634,171.585,145.902,19.8922,15.7829,12.3649, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,395,349,1,0,1,40,4,32,72,183.4,156.35,126.075,14.8235,11.1281,9.48642, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,254.5,337,1,0,1,27,3,30,66,187.963,164.111,141.296,14.6856,13.4435,12.6422, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,392,335,1,0,1,41,4,34,65,180.098,157.512,129.195,14.3815,12.6077,11.141, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,306.75,329.75,1,0,1,38,3,30,56,175.342,153.263,130.395,16.0565,14.2679,12.4445, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,173.5,328.5,1,0,1,41,4,28,84,203.732,177.293,153.512,19.3875,13.5974,10.0692, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,426,329,1,0,1,66,5,32,80,188,160.212,126.939,14.8488,11.3184,9.74708, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,289.5,327.5,1,0,1,32,3,32,50,174.406,155.031,134.063,12.5889,11.4418,10.0206, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,99,329,1,0,1,66,5,30,110,219.227,190.727,163.773,18.031,14.0576,9.7556, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,356.5,326.5,1,0,1,29,3,32,64,179.862,156.069,129.862,13.99,13.0256,11.8587, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,405.5,322.5,1,0,1,39,4,30,74,187.231,158.974,131.41,13.4044,10.9498,9.3688, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,52.5,318,1,0,1,70,5,36,144,236.486,216.243,186.9,13.1099,10.4362,9.49731, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,219,306.5,1,0,1,23,3,38,49,177.783,164.043,140.739,16.8305,16.9795,16.5514, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,223,301,1,0,1,20,3,38,48,177.2,163.6,141.35,15.285,14.9119,14.4286, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,206.5,292.5,1,0,1,21,3,34,50,183.238,167.81,148.19,17.852,16.6285,15.1644, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,240.5,291,1,0,1,32,4,36,47,170.969,155.844,133.281,17.7807,16.6207,15.7102, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,185.25,291.25,1,0,1,36,4,30,58,189.028,169.972,149.556,20.6306,16.1758,13.1597, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,398.25,289.75,1,0,1,39,4,32,70,180.718,154.538,125.282,13.5717,12.0659,11.4684, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,139.4,285.8,1,0,1,22,3,24,34,178.227,164,153.682,9.36079,9.30662,8.76581, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,415.25,286.75,1,0,1,53,4,32,69,182.679,159.283,129.962,16.5718,14.0852,12.2618, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,382.5,278,1,0,1,41,3,30,68,181.22,154.146,126.951,16.8029,13.3378,11.0655, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,190.5,273.5,1,0,1,21,3,36,61,190.143,172.619,148.619,16.1792,12.9303,10.7369, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,154,270,1,0,1,25,3,30,64,200.72,183,164.8,16.7137,14.6264,12.9298, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,344,261.5,1,0,1,26,3,36,57,176.038,157.077,130.462,17.1018,15.4859,14.8237, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,309,252.5,1,0,1,23,3,30,45,170.043,152.217,133.826,16.6552,16.3537,16.3386, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,326.5,249,1,0,1,23,3,30,50,176,155.609,136.87,13.3324,12.5899,11.9834, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,181.5,248.5,1,0,1,20,3,38,53,189.45,175.55,153.6,16.654,14.2758,12.6936, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,303,247.5,1,0,1,16,3,26,46,177.25,158.5,142.563,13.0753,11.1242,10.4338, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,377.75,247.75,1,0,1,29,3,30,74,184.724,157.379,128.379,14.9455,13.1042,11.701, "2016-06-12 [上午4:16:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\5_120.png", 1,357.5,247,1,0,1,24,3,32,64,181.25,156.75,130.792,15.2602,11.9934,10.4823, "2016-06-12 [上午4:16:55]: no comment"
