Group,Y,X
0,33,265
0,66,244
0,60,268
0,67,282
0,79,287
0,87,312
0,90,377
0,156,398
0,285,476
0,126,223
0,107,159
0,153,352
0,124,329
0,152,335
0,153,317
0,145,288
0,155,297
0,150,277
0,140,263
0,136,236
0,182,262
0,206,337
0,236,331
0,242,351
0,189,345
0,272,387
0,285,384
0,292,377
0,370,449
0,391,432
0,387,428
0,412,406
0,420,386
0,429,406
0,431,411
0,431,363
0,444,315
0,358,337
0,416,242
0,354,279
0,346,306
0,414,115
0,386,99
0,307,45
0,193,82
0,143,150
0,279,224
0,336,198
0,355,159
0,260,61
0,270,84
0,246,80
0,258,120
0,233,101
0,118,156
0,132,162
0,118,188
0,128,188
0,222,234
0,244,170
0,270,152
0,286,188
0,222,241
0,203,179
0,192,153
0,210,126
0,187,133
0,175,121
0,178,96
0,385,163
0,327,67
0,420,218
0,414,265
0,374,346
0,363,316
0,373,286
0,348,287
0,323,318
0,313,282
0,373,240
0,392,242
0,406,247
0,363,223
0,351,225
0,308,236
0,288,237
0,282,252
0,282,274
0,258,291
0,254,261
0,315,249
0,241,288
0,250,302
0,260,319
0,264,293
0,283,308
0,320,150
0,341,54
