Group,Y,X
0,25,256
0,52,348
0,80,379
0,90,416
0,94,425
0,94,432
0,108,427
0,55,389
0,64,319
0,78,310
0,76,344
0,86,348
0,112,308
0,129,334
0,121,427
0,137,451
0,141,454
0,165,476
0,151,459
0,154,424
0,182,430
0,204,456
0,193,435
0,164,452
0,227,494
0,337,486
0,294,461
0,253,434
0,234,417
0,191,406
0,214,388
0,185,379
0,183,316
0,219,280
0,252,296
0,272,321
0,262,334
0,255,365
0,273,375
0,264,347
0,296,337
0,326,380
0,330,405
0,343,424
0,379,467
0,405,451
0,420,427
0,411,459
0,381,398
0,352,378
0,439,391
0,448,399
0,456,389
0,457,328
0,482,341
0,451,309
0,454,298
0,332,323
0,337,289
0,327,270
0,318,270
0,368,255
0,453,262
0,402,316
0,497,292
0,509,265
0,500,247
0,491,230
0,500,228
0,500,215
0,486,214
0,478,210
0,433,161
0,462,135
0,424,104
0,377,101
0,372,95
0,361,93
0,332,113
0,324,121
0,300,209
0,354,221
0,356,169
0,294,246
0,259,250
0,270,195
0,283,165
0,267,139
0,263,107
0,269,69
0,275,53
0,354,48
0,304,18
0,264,29
0,223,124
0,203,120
0,203,132
0,179,188
0,169,113
0,189,52
0,133,58
0,115,57
0,105,69
0,91,113
0,74,124
0,63,153
0,89,163
0,101,183
0,140,179
0,118,227
0,44,187
0,89,241
0,100,278
0,132,276
0,353,324
