Group,Y,X
0,144,42
0,144,53
0,200,19
0,241,29
0,251,49
0,301,29
0,352,28
0,349,42
0,375,63
0,395,78
0,416,93
0,434,116
0,446,141
0,465,159
0,485,204
0,466,241
0,442,216
0,418,209
0,411,181
0,423,150
0,404,132
0,377,131
0,370,108
0,220,68
0,187,69
0,101,89
0,72,112
0,61,120
0,51,132
0,31,177
0,33,193
0,23,205
0,20,220
0,29,229
0,22,238
0,16,264
0,16,296
0,24,326
0,44,322
0,35,363
0,60,145
0,90,114
0,119,132
0,124,117
0,146,111
0,163,101
0,163,137
0,243,101
0,247,118
0,236,122
0,278,150
0,299,121
0,334,141
0,348,163
0,292,179
0,256,213
0,226,177
0,130,179
0,98,168
0,72,162
0,74,189
0,76,209
0,112,194
0,114,209
0,99,234
0,92,253
0,118,232
0,143,220
0,171,206
0,158,246
0,172,253
0,163,269
0,149,273
0,140,285
0,121,270
0,111,258
0,60,245
0,365,218
0,370,297
0,364,329
0,368,372
0,396,368
0,407,333
0,479,307
0,472,340
0,468,349
0,471,373
0,427,416
0,416,389
0,403,411
0,384,422
0,344,388
0,317,349
0,292,349
0,265,285
0,255,325
0,222,312
0,214,275
0,177,277
0,180,293
0,183,309
0,199,305
0,162,313
0,247,416
0,259,388
0,259,429
0,252,472
0,248,483
0,274,485
0,268,503
0,51,271
0,62,276
0,67,288
0,80,290
0,69,301
0,60,321
0,81,337
0,99,323
0,112,312
0,113,352
0,124,363
0,119,373
0,106,393
0,141,394
0,150,415
0,184,415
0,202,419
0,180,436
0,192,484
0,171,473
0,148,471
0,139,457
0,127,431
0,117,449
0,104,428
0,87,434
0,81,423
0,63,385
0,51,391
