Group,Y,X
0,46,189
0,63,153
0,75,119
0,93,109
0,106,67
0,116,57
0,132,58
0,128,38
0,187,49
0,265,28
0,303,21
0,273,48
0,262,65
0,349,45
0,358,92
0,373,96
0,420,102
0,434,93
0,429,161
0,458,132
0,492,173
0,482,209
0,494,229
0,502,253
0,507,268
0,497,295
0,479,345
0,449,262
0,353,220
0,354,165
0,331,112
0,325,120
0,261,107
0,221,124
0,204,127
0,167,111
0,139,178
0,182,187
0,88,162
0,103,182
0,118,229
0,88,237
0,69,266
0,21,253
0,65,318
0,54,348
0,83,343
0,81,308
0,102,278
0,107,304
0,134,275
0,130,333
0,78,377
0,61,387
0,94,430
0,103,417
0,126,430
0,137,469
0,141,453
0,169,460
0,155,429
0,183,376
0,185,313
0,221,278
0,265,249
0,266,139
0,282,165
0,271,192
0,294,208
0,292,246
0,322,269
0,338,286
0,370,253
0,250,297
0,271,319
0,295,337
0,262,349
0,255,369
0,275,377
0,215,388
0,190,406
0,180,428
0,193,433
0,201,458
0,223,469
0,236,480
0,235,494
0,258,485
0,278,492
0,301,484
0,292,461
0,237,417
0,254,431
0,328,405
0,322,381
0,330,320
0,350,327
0,412,325
0,453,310
0,458,328
0,346,424
0,382,397
0,422,422
0,438,389
0,446,400
0,457,385
0,349,464
0,370,458
0,379,467
0,394,461
