Group,Y,X
0,201,73
0,199,96
0,214,104
0,222,123
0,270,141
0,331,101
0,290,140
0,273,157
0,253,185
0,278,191
0,294,188
0,333,173
0,358,185
0,357,200
0,355,225
0,373,233
0,396,252
0,430,277
0,385,313
0,357,356
0,353,376
0,363,389
0,440,363
0,352,400
0,336,394
0,326,407
0,333,429
0,288,417
0,295,402
0,279,385
0,329,359
0,335,311
0,333,292
0,341,256
0,321,242
0,308,222
0,297,208
0,280,237
0,293,245
0,274,253
0,256,257
0,255,278
0,276,274
0,271,283
0,281,292
0,291,313
0,307,315
0,240,264
0,271,308
0,247,317
0,253,332
0,243,334
0,266,347
0,252,358
0,253,383
0,225,393
0,184,456
0,144,457
0,134,440
0,118,422
0,87,396
0,74,377
0,54,367
0,67,353
0,138,364
0,179,377
0,198,368
0,217,343
0,205,338
0,177,331
0,165,308
0,157,301
0,145,298
0,86,309
0,99,249
0,123,237
0,167,267
0,162,348
0,186,263
0,216,301
0,217,271
0,181,245
0,196,239
0,216,233
0,218,204
0,209,212
0,187,214
0,173,216
0,157,229
0,129,170
0,168,142
0,164,157
0,157,173
0,172,184
0,181,191
0,209,194
0,188,167
0,202,160
0,222,160
