Group,Y,X
0,190,167
0,127,104
0,166,181
0,186,188
0,203,211
0,286,194
0,320,197
0,325,185
0,366,170
0,370,210
0,442,268
0,430,294
0,460,349
0,446,344
0,441,320
0,416,383
0,433,392
0,450,381
0,422,404
0,410,401
0,412,419
0,384,440
0,361,448
0,346,462
0,288,488
0,281,234
0,274,242
0,284,252
0,327,263
0,344,320
0,302,398
0,181,439
0,143,387
0,143,357
0,160,351
0,167,339
0,180,339
0,183,330
0,207,283
0,221,269
0,250,251
0,249,262
0,256,273
0,266,274
0,241,289
0,247,315
0,235,324
0,222,302
0,219,291
0,142,225
0,166,251
0,123,293
0,155,302
