Group,Y,X
0,55,214
0,66,234
0,47,266
0,81,292
0,68,325
0,84,329
0,73,409
0,106,436
0,125,393
0,152,391
0,155,428
0,170,469
0,209,434
0,237,371
0,235,359
0,223,310
0,204,294
0,215,293
0,223,290
0,208,273
0,182,248
0,223,244
0,250,254
0,274,255
0,261,204
0,277,168
0,209,109
0,261,64
0,300,102
0,321,111
0,400,114
0,435,193
0,418,188
0,429,232
0,422,262
0,411,277
0,450,262
0,462,272
0,494,329
0,492,319
0,406,372
0,385,371
0,382,365
0,375,346
0,339,339
0,333,246
0,316,325
0,271,322
0,312,361
0,313,392
0,380,451
0,337,451
0,305,458
0,274,475
0,268,457
0,261,493
