Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,290,457,1,0,1,31,4,50,251,139.226,114.097,0.870968,13.186,4.22645,1.751, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,348,408,1,0,1,40,4,64,251,128.075,137.35,1.325,8.48127,9.59811,2.34884, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,358.5,389,1,0,1,68,5,64,251,126.662,135.632,1.19118,12.1192,13.9693,2.47785, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,308,349.5,1,0,1,70,5,64,252,138.3,146.1,1,13.6212,15.1534,2.34164, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,345.5,345.5,1,0,1,47,4,54,252,146.404,133.362,1.2766,17.0314,9.95954,2.5939, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,262,343,1,0,1,31,4,52,248,154.323,133.355,1.54839,16.4823,10.1495,2.54165, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,394,343.5,1,0,1,43,4,64,251,129.721,137.326,1.44186,13.1948,15.6172,2.63255, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,327,342.5,1,0,1,36,4,64,252,137.028,145.167,1.11111,14.2361,16.6107,2.50514, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,437.5,324,1,0,1,28,3,62,251,125.714,128.786,1.32143,8.98596,8.39381,2.69144, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,118.5,298.5,1,0,1,82,5,62,252,144.122,148.585,0.804878,14.2742,13.2295,2.02931, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,177.5,284,1,0,1,58,5,58,251,142.466,137.431,1.06897,18.5747,14.3405,2.25756, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,316,262,1,0,1,50,5,64,252,145.66,154.36,1.06,15.2865,16.9622,2.1732, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,228,260,1,0,1,41,4,64,252,145.561,154.146,1.26829,16.2572,18.9913,3.04849, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,351,237,1,0,1,27,4,64,252,145.926,155.778,1.2963,14.7084,16.4688,2.38283, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,157,233.5,1,0,1,38,4,64,252,147.263,155.421,0.815789,11.9345,13.6421,2.16653, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,231,201,1,0,1,29,4,64,252,153.31,162.655,1.2069,10.5668,11.6973,2.82661, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,450.5,191,1,0,1,29,4,60,251,132.207,133.448,1.24138,9.59181,7.48918,2.24997, "2016-07-03 [上午2:50:53]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\lab_2016\LabData\multiple_colony_data\IMG_1011.png", 1,57,155,1,0,1,41,4,62,252,142.122,148.805,0.682927,7.5563,8.82809,1.83925, "2016-07-03 [上午2:50:53]: no comment"
