Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,76.6176,306.529,1,0,2,42,4,44,245,144.286,105.738,2.90476,21.8513,10.2197,3.50532, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,30.25,286.25,1,0,2,17,3,42,236,153.118,108.706,5.52941,18.5093,9.02763,5.2719, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,140,428,1,0,1,43,4,40,241,137.558,93.2558,3.86047,20.3575,6.89873,3.97729, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,196.5,418.5,1,0,1,82,5,42,244,137.317,97.1098,2.91463,22.5717,8.21111,3.85076, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,292.5,404,1,0,1,101,6,46,251,130.683,101.881,1.35644,21.2142,10.3112,2.3972, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,107.5,389.5,1,0,1,20,3,64,247,116,126.25,1.85,15.2864,18.3692,3.98789, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,195.5,388.5,1,0,1,80,5,42,245,143.263,102.625,2.675,23.8887,8.38135,4.20459, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,216.75,359.75,1,0,1,47,4,42,245,150.234,106.872,2.6383,22.601,9.40875,3.56345, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,113,348,1,0,1,42,4,50,251,138.024,114.024,1.45238,20.336,14.9565,2.94205, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,172.5,296.5,1,0,1,48,4,44,245,152.292,112.896,2.52083,26.0765,11.8094,3.73853, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,297.5,291.5,1,0,1,53,4,48,248,149.604,122.245,1.98113,22.4743,14.893,3.32696, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,72,291,1,0,1,41,4,50,244,139.463,118.122,2.5122,22.0633,11.2081,3.40043, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,351.5,284,1,0,1,107,6,44,245,146.617,110.673,2.61682,24.2615,8.90099,4.4927, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,82,273,1,0,1,41,4,46,245,146.439,112.854,3.09756,19.9622,12.5981,3.51634, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,296.5,264,1,0,1,45,4,60,251,142.067,143.556,1.17778,20.6598,21.7734,2.67715, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,135,252,1,0,1,30,4,40,237,159.7,110.033,6.23333,22.903,5.93615,6.0904, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,267.5,246.5,1,0,1,53,4,46,248,151.811,116.906,2.20755,25.9725,11.1354,3.47522, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,263.5,209.5,1,0,1,52,4,44,245,155.692,112.731,3.07692,26.3624,9.47874,4.58333, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,51.5,208.5,1,0,1,76,5,62,251,132.276,138.066,1.32895,15.4956,14.4579,2.58437, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,166,168,1,0,1,63,5,48,248,152.032,123.683,1.74603,19.9929,12.7903,2.91044, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,92,163,1,0,1,75,6,42,242,155.08,107.987,4.06667,22.0598,6.13418,4.34398, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,127.5,97.5,1,0,1,81,5,42,245,152.346,108.79,2.83951,20.0186,4.56151,4.53975, "2016-06-26 [下午 10:15:04]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1035.png", 1,215,37,1,0,1,40,4,64,252,136.525,148.9,1.225,10.2249,12.8254,2.57301, "2016-06-26 [下午 10:15:04]: no comment"
