Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,295.5,447.5,1,0,2,38,4,62,251,119.342,123.763,1.07895,13.1336,19.9368,2.28517, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,290.5,443,1,0,2,43,4,40,248,144.837,97.8372,2.27907,16.6531,4.34754,2.98043, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,201,415.5,1,0,2,22,4,64,251,127.591,136.545,1.22727,12.6059,15.2086,2.37945, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,205.5,411,1,0,2,46,4,50,251,141.804,117,1.21739,17.0754,10.2501,2.47314, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,154,367,1,0,2,54,5,48,248,147.963,120.926,1.96296,16.9304,4.43108,3.35673, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,155,359.5,1,0,2,36,4,42,242,152.722,110.167,3.83333,17.0582,5.53689,4.19287, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,347,96.5,1,0,3,17,3,64,252,142.235,151.471,1.05882,7.83873,10.9712,2.25888, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,351,95,1,0,3,20,3,44,249,163.05,120.45,1.6,11.7446,6.63449,2.24097, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,288.5,85.5,1,0,2,25,3,64,252,134.96,144.92,1.36,16.6601,20.4441,2.69423, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,286.5,80,1,0,2,23,3,64,252,139.435,147.957,1.08696,13.6382,17.7162,2.09992, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,226,481.5,1,0,1,33,4,50,251,136.879,116.212,0.727273,9.22324,9.15292,1.74966, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,241,474,1,0,1,41,4,48,251,138.244,110.634,0.95122,11.3918,6.48948,2.20873, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,248.5,469,1,0,1,24,3,64,251,122.792,132.042,1.16667,8.79946,9.37894,2.46249, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,296,458,1,0,1,39,4,62,251,120.128,126.462,1.07692,13.0004,15.1201,2.14095, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,337.5,449,1,0,1,55,5,42,248,136.691,97.4364,2.47273,18.4542,6.20057,3.303, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,238,448,1,0,1,40,4,62,251,120.85,126.425,0.95,14.051,15.8978,2.0943, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,227.5,410,1,0,1,41,4,42,245,150.732,104.805,2.63415,17.8769,5.80964,3.56388, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,305.5,409.5,1,0,1,49,4,42,245,145.061,102.449,2.69388,19.9149,7.20093,3.8009, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,381.5,402.5,1,0,1,51,4,42,244,136.922,98.098,2.70588,21.5004,8.08009,3.32036, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,127,390.5,1,0,1,92,6,42,245,145.598,103.717,3.11957,17.9796,4.61857,3.74592, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,352.75,373.25,1,0,1,38,4,64,251,124.789,132.684,1.23684,16.7867,19.9155,2.40365, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,314,371,1,0,1,30,4,64,251,130.733,138.533,1.43333,14.8635,16.1057,2.99472, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,186.5,371,1,0,1,25,3,64,252,137.12,145.12,1.32,11.5729,13.6185,2.78258, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,167.5,371,1,0,1,34,4,58,251,140.265,136.265,0.852941,15.7834,11.8039,1.94347, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,178.5,361.5,1,0,1,32,3,64,251,134.125,143.438,1.09375,15.6346,19.3506,2.48659, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,248.5,361.5,1,0,1,53,4,42,245,151.019,108.585,3.33962,23.9269,8.66377,4.88001, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,294.5,352,1,0,1,34,4,64,251,130,139.176,1.17647,18.1361,21.6931,3.20255, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,181.7,351.4,1,0,1,47,4,44,245,151.043,109.532,3.06383,25.1308,9.16284,3.73981, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,348,349,1,0,1,40,4,42,242,151.7,107.55,3.6,20.0686,6.67869,4.56931, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,301.5,343.5,1,0,1,81,5,46,248,146.037,114.123,2.38272,19.2422,8.98978,3.8309, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,215.5,330.5,1,0,1,41,4,62,252,139.976,146.073,0.97561,16.9855,18.4263,2.522, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,296,329.5,1,0,1,35,4,42,245,156.657,111.886,3.45714,19.0617,7.88174,4.28931, "2016-06-26 [下午 09:42:05]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1002.png", 1,312.5,327,1,0,1,43,4,42,239,157.977,110.302,4.83721,23.467,8.3121,5.56442, "2016-06-26 [下午 09:42:05]: no comment"
