Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,206,310,1,0,1,31,4,46,245,158.419,121.032,2.83871,19.8385,7.87907,3.91931, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,138,276,1,0,1,29,4,44,249,155.345,115.103,2.41379,23.1114,10.2786,3.31215, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,171.5,230.5,1,0,1,81,5,46,245,151.395,116.333,2.93827,23.4855,8.21795,4.05241, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,246.25,226.25,1,0,1,36,4,44,246,160.639,118.972,2.83333,19.501,5.95247,4.64005, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,198.5,204.5,1,0,1,77,5,46,245,154.065,117.935,2.67532,23.957,9.03456,3.99541, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,394.5,172,1,0,1,34,4,46,248,150.294,116.588,2.20588,19.2217,8.28866,3.12519, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,184.5,169.5,1,0,1,39,4,42,243,164.154,117.231,4.17949,20.6332,6.02538,5.68971, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,203,117.5,1,0,1,82,6,44,249,154.915,116.073,2.35366,21.9192,6.78219,4.18293, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,264,103,1,0,1,28,4,42,245,158.321,113.929,2.85714,19.2758,5.49546,3.82482, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,202.75,97.25,1,0,1,38,4,50,252,147.184,124.684,1.34211,19.1642,11.5534,2.67452, "2016-06-26 [下午 10:10:12]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1026.png", 1,327.75,54.75,1,0,1,24,3,42,249,154.625,109.208,2.33333,15.0173,3.78357,3.59272, "2016-06-26 [下午 10:10:12]: no comment"
