Group,Y,X
0,14,192
0,30,204
0,59,161
0,24,292
0,34,336
0,53,264
0,43,266
0,56,244
0,71,216
0,90,205
0,65,271
0,70,284
0,58,319
0,63,327
0,64,368
0,42,372
0,52,383
0,78,413
0,100,400
0,122,420
0,133,437
0,83,346
0,111,351
0,88,315
0,85,301
0,84,275
0,85,259
0,94,270
0,105,276
0,120,262
0,153,262
0,159,282
0,162,301
0,169,308
0,132,315
0,141,319
0,134,341
0,150,341
0,140,353
0,150,363
0,154,373
0,162,371
0,167,355
0,172,349
0,166,342
0,172,328
0,188,319
0,195,319
0,180,341
0,194,345
0,151,401
0,157,410
0,157,440
0,145,464
0,106,461
0,156,476
0,155,465
0,161,463
0,164,469
0,171,452
0,179,464
0,184,486
0,193,469
0,198,464
0,253,489
0,221,452
0,189,446
0,179,413
0,178,397
0,197,428
0,203,419
0,197,411
0,193,406
0,207,385
0,214,396
0,224,398
0,230,405
0,238,439
0,252,436
0,255,435
0,262,432
0,268,440
0,302,450
0,318,445
0,363,484
0,349,462
0,361,458
0,369,456
0,362,447
0,349,447
0,357,439
0,357,432
0,351,432
0,341,425
0,323,433
0,306,435
0,285,435
0,275,429
0,266,418
0,276,409
0,288,422
0,117,114
0,179,144
0,201,136
0,175,189
0,202,218
0,208,212
0,212,200
0,245,192
0,257,220
0,254,254
0,266,273
0,262,294
0,229,305
0,205,299
0,224,342
0,205,363
0,221,382
0,233,385
0,239,385
0,247,409
0,268,387
0,255,387
0,255,372
0,247,377
0,247,372
0,245,357
0,254,357
0,257,346
0,256,339
0,266,339
0,270,355
0,286,362
0,274,369
0,304,409
0,313,420
0,322,420
0,315,416
0,318,408
0,309,400
0,330,408
0,337,406
0,344,403
0,355,417
0,324,382
0,316,388
0,213,502
0,255,304
0,282,309
0,287,314
0,289,322
0,304,333
0,304,327
0,299,318
0,316,322
0,307,311
0,294,295
0,316,286
0,328,274
0,330,282
0,338,299
0,342,324
0,355,337
0,353,361
0,362,368
0,384,380
0,361,392
0,366,394
0,373,400
0,368,410
0,382,407
0,384,418
0,380,437
0,394,453
0,407,448
0,407,434
0,408,423
0,448,397
0,436,405
0,448,407
0,415,378
0,428,368
0,451,362
0,461,362
0,459,353
0,479,364
0,482,318
0,434,307
0,425,292
0,404,323
0,395,337
0,399,356
0,379,345
0,379,316
0,366,306
0,367,294
0,367,283
0,386,246
0,343,226
0,362,212
0,341,204
0,470,160
0,422,146
0,383,167
0,385,141
0,401,115
0,378,104
0,372,93
0,382,87
0,416,83
0,366,51
0,326,80
0,326,94
0,330,102
0,313,96
0,312,139
0,307,157
0,326,182
0,330,167
0,326,158
0,319,149
0,282,73
0,255,62
0,244,69
0,247,122
0,254,132
