Group,Y,X
0,57,244
0,54,308
0,70,179
0,97,185
0,106,204
0,143,243
0,119,306
0,171,414
0,179,357
0,166,341
0,171,304
0,121,134
0,141,126
0,171,124
0,158,95
0,162,88
0,185,96
0,193,112
0,132,230
0,132,367
0,122,362
0,136,353
0,139,396
0,166,439
0,180,441
0,187,431
0,206,431
0,239,402
0,291,314
0,276,374
0,211,351
0,299,466
0,308,417
0,298,428
0,273,390
0,245,387
0,238,384
0,221,419
0,263,359
0,354,431
0,376,423
0,444,395
0,407,359
0,401,348
0,377,350
0,384,367
0,377,370
0,336,395
0,308,456
0,267,379
0,296,366
0,275,350
0,315,341
0,317,330
0,289,327
0,73,159
0,117,157
0,195,104
0,229,103
0,231,111
0,217,127
0,218,140
0,222,130
0,200,142
0,142,113
0,114,195
0,74,252
0,71,262
0,71,279
0,60,295
0,72,303
0,84,302
0,87,317
0,95,316
0,108,312
0,114,345
0,131,340
0,143,340
0,151,358
0,178,366
0,172,377
0,187,382
0,202,378
0,229,362
0,221,361
0,358,367
0,418,309
0,402,291
0,395,280
0,421,236
0,379,272
0,370,263
0,347,290
0,358,296
0,361,307
0,319,307
0,337,299
0,333,285
0,244,336
0,224,337
0,216,337
0,236,346
0,203,350
0,193,336
0,193,356
0,223,347
0,232,308
0,240,290
0,177,323
0,190,316
0,194,328
0,141,309
0,132,314
0,139,318
0,200,297
0,210,281
0,227,276
0,245,271
0,235,260
0,224,245
0,206,251
0,178,229
0,172,223
0,156,221
0,146,227
0,138,262
0,128,282
0,149,279
0,163,281
0,116,271
0,116,279
0,125,254
0,211,192
0,256,67
0,257,88
0,248,134
0,254,140
0,248,146
0,267,179
0,247,200
0,260,207
0,264,217
0,274,212
0,277,247
0,272,258
0,322,279
0,327,274
0,337,273
0,348,266
0,327,258
0,339,251
0,342,245
0,359,241
0,353,233
0,357,222
0,374,213
0,404,176
0,406,167
0,389,165
0,366,153
0,359,152
0,361,175
0,348,209
0,328,236
0,293,230
0,360,56
0,336,98
0,324,107
0,316,102
0,327,134
0,292,147
0,282,155
0,303,170
0,318,174
0,313,179
0,314,189
0,348,189
0,343,202
0,326,189
0,327,201
0,315,201
0,305,201
0,308,216
