Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,411.5,353,1,0,2,24,3,66,251,129.417,142.5,0.75,13.1034,16.248,1.92421, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,406.5,352.5,1,0,2,20,3,66,251,125.55,141.15,1.05,11.1266,15.3676,2.43091, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,457,294,1,0,2,52,5,42,245,147.096,103.327,3.23077,17.2448,4.49021,4.10468, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,455,288.5,1,0,2,17,3,66,251,124.235,138.118,1.35294,11.7349,16.4077,2.60665, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,271.5,137.5,1,0,2,29,3,48,249,154.655,125.724,2.27586,21.3407,11.2785,2.7984, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,273,132,1,0,2,21,3,66,249,141.81,159.762,1.85714,17.7407,23.843,3.41593, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,316,432,1,0,1,30,4,58,247,124.533,120.6,1.53333,19.2588,12.6379,2.2037, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,270,430,1,0,1,41,4,42,248,140.39,97.4146,2.31707,18.5052,6.02178,3.2679, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,296,428,1,0,1,39,4,42,244,140.282,97.4615,2.71795,18.7979,6.3342,4.22609, "2016-06-26 [下午 10:23:02]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1042.png", 1,243,418.5,1,0,1,74,5,48,251,133.5,107.068,1.21622,15.9822,11.9017,2.2111, "2016-06-26 [下午 10:23:02]: no comment"
