Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,250,476,1,0,1,51,5,66,251,126.49,138.157,1.17647,10.5535,13.1484,2.02337, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,245.5,427,1,0,1,23,3,64,251,123.174,130.957,1.13043,13.2391,16.2956,2.26162, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,69,389,1,0,1,20,3,64,251,126.2,133.65,1.1,7.68281,9.07635,2.17898, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,299.5,363.5,1,0,1,18,3,64,252,135.556,145.5,1.11111,13.0657,16.4677,2.3287, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,244,359,1,0,1,39,4,64,252,137.692,148.513,1.23077,15.3815,18.3588,2.77535, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,287,355.5,1,0,1,58,4,64,251,133.448,142.586,1.10345,18.3763,22.3105,2.28237, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,142,338,1,0,1,27,3,64,252,139.111,149.63,1.18519,15.6574,18.7975,2.63383, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,41.5,339,1,0,1,33,4,64,252,133.879,146.091,0.878788,8.76065,10.0933,1.94573, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,430,333,1,0,1,21,3,64,251,125.857,133.238,1.33333,8.76614,10.8411,2.49071, "2016-06-26 [下午 09:41:49]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1001.png", 1,91,332.5,1,0,1,31,4,64,252,133.839,145.839,1.09677,15.5936,19.3779,2.57306, "2016-06-26 [下午 09:41:49]: no comment"
