Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,173,422.5,1,0,1,89,6,44,248,142.393,107.326,1.68539,15.4141,5.14017,2.68667, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,433,399,1,0,1,27,4,64,251,130.741,142,1.07407,7.19792,8.07107,2.33127, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,133.5,393.5,1,0,1,117,6,46,248,141.513,107.598,1.5812,16.913,5.28884,3.00955, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,405,383.5,1,0,1,44,4,64,251,128.364,138.409,1.27273,9.95212,11.832,2.24979, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,457.5,373.5,1,0,1,28,3,54,232,126.071,113.25,6.42857,39.0872,32.2657,8.65986, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,314.5,372,1,0,1,43,4,64,252,136.186,146.953,1.16279,13.996,16.6204,2.46161, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,208.5,365,1,0,1,29,4,64,248,136.31,146.034,1.51724,16.2544,19.0678,2.8499, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,352.5,361.5,1,0,1,52,4,46,248,148.846,114.269,1.67308,18.2062,6.33535,3.34292, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,443.75,353.25,1,0,1,23,3,64,251,129.087,139.739,1.43478,9.29831,11.3848,2.52732, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,230.5,344,1,0,1,41,3,64,252,139.561,151.171,1.39024,17.4969,21.0291,2.81965, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,411.5,328.5,1,0,1,25,3,62,251,136.56,143.92,1.2,12.5554,11.5106,2.76635, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,230.75,325.75,1,0,1,31,3,64,252,146.645,158.387,1.09677,14.3115,15.7116,2.63342, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,329.8,323.6,1,0,1,63,5,46,249,156.302,117.508,2.20635,22.4088,7.16409,3.93938, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,421,317,1,0,1,39,4,64,251,132.641,144.077,1.12821,13.3174,16.4959,2.39926, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,367.5,318,1,0,1,73,5,48,252,145.123,117.014,1.15068,16.2522,6.5332,2.14283, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,289,253,1,0,1,115,6,48,249,161.339,127.391,2.16522,20.3521,7.51513,4.14278, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,453.5,242.5,1,0,1,53,4,46,252,150.226,112.623,1.37736,16.288,4.43251,2.53237, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,247.5,220.5,1,0,1,39,4,64,252,149.308,161.564,1.15385,14.5895,17.3186,2.64143, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,183.5,218.5,1,0,1,47,4,64,252,144.085,155.234,1.31915,15.3717,18.3502,2.83473, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,416,169.5,1,0,1,33,4,64,252,138.606,151.424,1.39394,11.5398,13.3018,2.79121, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,404.25,159.75,1,0,1,74,5,66,252,139.23,151.73,1.02703,13.4548,15.5289,2.26248, "2016-06-26 [下午 09:47:37]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1010.png", 1,264,132,1,0,1,30,4,64,249,148.1,159.7,1.73333,16.9025,20.8681,3.35136, "2016-06-26 [下午 09:47:37]: no comment"
