Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,312.5,457.5,1,0,1,32,3,62,251,116.406,121.688,1.1875,12.1883,12.3728,2.48824, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,194.471,459.382,1,0,1,72,5,46,247,131.569,99.5694,1.5,18.553,4.84356,2.56347, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,148.5,458,1,0,1,35,4,64,251,123.914,133.571,1.05714,6.77864,8.33791,1.86, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,133.5,449,1,0,1,34,4,40,245,144.853,96.5,2.97059,10.0102,3.15911,4.04366, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,307.5,447,1,0,1,43,4,66,251,119.488,129.767,0.930233,14.2864,16.0005,1.94979, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,206.5,444,1,0,1,35,4,64,251,115.771,123.6,0.914286,12.9118,16.4757,2.31739, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,359.5,441.5,1,0,1,29,3,64,247,116.483,126.172,1.62069,9.00698,10.4361,3.04119, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,397.5,428.5,1,0,1,32,3,64,251,116.813,126.969,1.28125,8.13897,9.9669,2.35172, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,195.5,422.5,1,0,1,65,5,44,248,135.031,100.246,2.03077,18.9495,7.74601,3.14095, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,301.5,421,1,0,1,45,4,60,251,125.178,124.956,1.35556,16.4205,15.8712,2.36879, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,385,419,1,0,1,40,4,40,244,137.1,91.475,2.65,15.8253,5.11696,3.44489, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,315,417,1,0,1,20,3,66,248,121.35,135.3,1.6,15.1784,17.273,2.90788, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,334.25,415.25,1,0,1,36,4,42,248,134.556,94.3333,2.25,21.1611,8.11415,3.20322, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,307,411,1,0,1,48,5,48,247,132,103.896,1.77083,13.8986,6.80316,2.8956, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,160.5,407.5,1,0,1,32,3,64,251,122.344,132.75,0.71875,14.4108,17.1284,2.15202, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,141,403.5,1,0,1,41,4,54,251,126.927,116.341,0.902439,17.4115,8.97132,2.14348, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,154,400.5,1,0,1,34,4,42,248,143.618,102.059,1.58824,15.8066,5.5629,2.80062, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,286,398,1,0,1,49,5,66,251,125.265,136.776,1.14286,17.2503,20.5524,2.39971, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,307.5,397,1,0,1,28,3,50,251,140.036,116.821,1.39286,17.339,8.45488,2.51985, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,303,391.5,1,0,1,23,3,64,251,122.043,129.522,1.04348,11.2807,11.6071,2.0826, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,215.25,379.25,1,0,1,36,4,64,251,125.722,136.889,1.41667,17.1909,21.2742,2.90577, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,217,367,1,0,1,28,4,42,245,152.071,108.286,3.03571,19.256,6.21575,4.35391, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,270,365,1,0,1,41,4,42,245,148.293,106.366,2.58537,21.6566,8.10807,3.76719, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,314,358.5,1,0,1,34,4,46,248,147.235,114,2.26471,18.1774,8.62349,3.4532, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,102.5,358,1,0,1,26,3,40,245,149.385,102.154,2.69231,15.9771,4.25449,3.50798, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,94.5,358,1,0,1,25,3,66,251,125.44,136.76,1.12,8.86425,11.041,2.9041, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,345.5,352,1,0,1,55,5,44,245,144.418,106.182,2.87273,22.0002,8.03521,3.96068, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,219.5,350.5,1,0,1,78,5,48,248,146.026,116.654,1.71795,20.571,10.7886,3.31991, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,335,341,1,0,1,63,5,46,248,140.746,107.19,1.8254,20.9976,8.55899,3.08958, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,68,335,1,0,1,41,4,48,248,139.244,111.22,1.78049,16.7399,8.71287,3.77192, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,119.75,317.75,1,0,1,30,3,60,248,136.033,133.533,1.6,15.27,12.5751,2.62481, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,281,297,1,0,1,69,5,64,252,140.043,152.246,1.14493,15.9554,18.2571,2.43734, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,301,292.5,1,0,1,83,5,48,248,147.771,119.241,1.55422,19.9802,8.21877,3.00753, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,202.75,284.75,1,0,1,31,3,44,246,163.258,118.129,2.93548,21.9823,6.13522,4.57352, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,348,261.5,1,0,1,43,4,64,248,136.721,144.674,1.67442,19.589,20.0406,2.9615, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,442,252,1,0,1,38,4,60,251,130.474,130.132,1.26316,20.037,14.7691,2.68092, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,471,232,1,0,1,54,5,66,252,132.333,145.037,1.07407,11.2144,13.267,2.16828, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,337,230.5,1,0,1,32,4,42,243,162.469,116.75,4,22.7959,6.32682,4.21131, "2016-06-26 [下午 10:15:18]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1036.png", 1,394,215,1,0,1,39,4,42,246,159.256,113.795,3.07692,16.9047,4.05656,3.94727, "2016-06-26 [下午 10:15:18]: no comment"
