Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,406,410,1,0,1,20,3,44,251,135.65,101.8,0.9,13.3866,4.26497,1.7, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,107,402,1,0,1,31,4,48,248,137.065,109.065,2.16129,14.4427,4.81792,2.79779, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,262.5,383,1,0,1,60,5,56,251,135.15,126.883,1.05,17.7021,11.0135,2.2705, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,364.5,372.5,1,0,1,29,3,60,251,124.069,125.828,0.896552,14.0303,12.8032,2.37326, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,372.5,370,1,0,1,23,3,52,251,131.217,112.043,1.34783,18.0191,10.2053,2.40213, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,346,363.5,1,0,1,36,4,60,251,125.472,124.611,1.30556,16.7012,15.4401,3.01135, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,178.5,320.5,1,0,1,25,3,46,242,155.28,117.88,3.8,24.0139,6.45028,4.64417, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,415,315.5,1,0,1,59,4,48,251,139.051,109.932,1.27119,23.3852,8.71937,2.44774, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,207,314,1,0,1,52,5,48,249,155.788,123.038,2.11538,23.0151,9.7924,3.03483, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,124,304.5,1,0,1,44,4,46,245,148.659,117.045,2.52273,22.5627,7.32798,3.80007, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,282,273,1,0,1,51,5,54,252,147.843,130.98,1.33333,20.3374,14.003,3.19328, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,175.25,236.25,1,0,1,37,4,46,245,156.892,121.703,3.2973,22.2027,7.22056,5.75829, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,316,218,1,0,1,21,3,62,251,130.19,136.238,1.28571,14.6334,16.5683,2.82946, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,74.75,156.75,1,0,1,31,3,44,239,156.548,114.968,4.83871,18.5312,4.09509,5.15115, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,299.5,127,1,0,1,24,3,48,245,156.542,125,2.875,22.8193,7.56379,4.2186, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,214,98.5,1,0,1,40,4,50,248,153.675,126.75,2.275,21.3216,8.69009,3.77477, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,169,94,1,0,1,30,4,44,249,161.467,117.567,2.26667,18.4714,4.53726,3.12812, "2016-06-26 [下午 09:54:29]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMG_1016.png", 1,117.5,76,1,0,1,21,3,40,246,167.048,113.524,3.28571,6.8103,2.76255,3.86428, "2016-06-26 [下午 09:54:29]: no comment"
