Group,Y,X
0,21,198
0,20,244
0,29,300
0,68,321
0,84,300
0,119,448
0,170,454
0,187,395
0,199,362
0,188,314
0,167,277
0,142,266
0,91,223
0,101,202
0,96,172
0,139,161
0,139,198
0,170,70
0,224,66
0,290,81
0,342,36
0,342,51
0,359,52
0,391,56
0,337,109
0,264,122
0,179,146
0,198,173
0,268,153
0,302,152
0,340,178
0,394,191
0,430,168
0,350,220
0,294,217
0,292,244
0,235,262
0,289,291
0,298,320
0,257,337
0,248,355
0,320,337
0,379,290
0,388,313
0,369,333
0,438,241
0,427,266
0,427,276
0,441,286
0,424,305
0,436,305
0,449,350
0,481,349
0,417,389
0,444,403
0,401,427
0,366,373
0,340,395
0,349,452
0,314,484
0,307,425
0,289,406
0,259,423
