Group,Y,X
0,87,215
0,163,114
0,103,105
0,110,108
0,154,255
0,175,208
0,180,242
0,200,298
0,177,391
0,160,448
0,220,396
0,235,340
0,295,304
0,287,204
0,345,338
0,356,348
0,363,316
0,370,273
0,353,221
0,370,220
0,423,388
0,420,339
0,414,310
0,401,310
0,454,136
0,463,197
0,427,199
0,410,74
0,403,155
0,363,105
0,338,69
0,327,29
1,32,272
1,171,407
1,205,396
1,256,443
1,234,475
1,264,350
1,301,285
1,208,105
1,322,123
1,363,98
1,408,143
1,413,163
1,464,151
1,448,210
1,383,218
1,402,288
1,395,305
1,423,318
1,426,305
1,452,309
1,462,316
1,443,363
1,432,401
